hnit	infinitive
syin	प्रिय
hkuc	उच्च
tyac	पढ्न
syit	शहर
hlic	पहिलेनै
hfit	factiveप्रमाणिक
tcac	केटी
hcun	सुन
ksan	कमसेकम
hyaf	सायद
kyat	साँच्चै
tcic	जीउ
hwit	फर्किनु
cwat	हावा
hfaf	कानुन
hput	मदत
lyat	पत्र
ksas	चार
hpic	optativeमुड
hfuk	आगो
hcam	घण्टा
twat	युद्ध
kyak	धेरै
tlit	दोस्रो
pcin	पछि
hmut	हराएको
clan	हजार
hfac	परिवार
twan	प्राण
hwas	प्रश्न
syan	सत्य
htis	बनाउने
tsat	सम्भावितमुड
lwik	allativeमामला
nyin	anthropicलिङ्ग
hfak	पाँच
tcak	एउटैविषयमार्कर
htuc	विभिन्नविषय
hnap	जवाफ
hmit	समुद्र
hcuc	डर
pcat	बुझ्न
syas	सर्तहरू
hcaf	पक्कै
twut	dubitativeमुड
hkis	कालो
tlak	ल्याउन
hyus	सुन्दर
nyit	क्रमबद्ध
htip	दस
ksis	कथा
hpuk	पुस्तक
hlin	इलेक्ट्रोनिक
hkun	खाता
lyas	चासो
lyit	लेख्न
pwat	ओछ्यानमा
hnis	उमेर
hnut	counterfactualससर्त
slas	कला
hwis	vialisमामला
pyak	भाइ
lyin	लाइन
tyas	तालिका
hyun	नदी
kyac	आँखा
tfan	अचानक
kcin	गहिरो
hmuc	उद्देश्य
cyac	रगत
hmap	गुलाफ
tlin	चिसो
hyif	अगाडि
tyam	लेट
hnaf	ठान्नु
hkip	लगभग
myan	मेरो
tsin	ज्ञान
hkup	कापी
hsam	पति
hlis	छ
cwit	जीवित
cyan	शान्ति
myat	सम्झनु
tyic	प्राकृतिक
hfut	गिर
swas	सेवा
hsap	बाहेक
pcit	प्रतिलिपिअधिकार
hyim	सेना
kyas	घोडा
plic	भविष्यमा
pcak	पश्चिम
hpis	भुक्तानी
hyuk	रातो
hwun	सुन
twin	इच्छा
plan	खेल्नु
hpus	कार्यालय
syun	सरकार
kyic	चर्च
htaf	बल
hlun	लम्बाइ
kyin	कम्पनी
kyis	कागज
mlan	सम्भावना
hcim	विशेषगरी
cyas	सहन
twac	विन्डो
nyat	सौन्दर्य
hcus	उत्तरार्द्ध
htup	कर्तव्य
htif	दूरी
pyas	खुट्टा
hlas	जंगली
ksin	हरियो
hmaf	समस्या
myac	मुस्कान
hsim	निद्रामा
kyit	उद्धृत
kwik	quotativeमामला
fwan	यात्रा
slan	पालना
psit	उपस्थिति
hmic	मीठो
hmuf	मुख
hfin	धनी
tcam	शत्रु
psuk	भाँचिएको
kcap	जहाज
pwan	समावेशीव्यक्ति
hfic	प्रभाव
tcuc	देखा
hkim	गोप्य
pyin	कृपया
pwit	precativeमुड
pyit	भद्ररजिस्टर
cwak	खराब
myak	मार्च
tcas	स्थानहरू
hlaf	रहन
psat	सट्टा
nlan	नीलो
psac	असम्भव
kcuk	विद्यालय
kcit	विवाह
kcak	खाना
syis	बीस
tlac	शान्त
hcip	सम्भावितपक्ष
kwin	दिने
tsit	रोकियो
pyac	भाषा
hsus	हप्ता
hcup	हल
cyap	आश्चर्य
tfin	स्वाभाविकगण
fyat	अदालत
hnip	gnomicपक्ष
tsak	आदर
tlas	मूल्य
syuc	रूख
plat	पर्खाल
cyak	स्वर्ग
twip	inchoativeपक्ष
mlat	आदेश
swit	jussiveमुड
mwas	महिना
hwaf	सिद्ध
tyap	अनुभव
ksac	परिस्थिति
syac	ताजा
hnuk	ड्यूक
kwak	ढाकिएको
tyuk	पूर्व
pwac	पत्थर
hkif	महान
nyac	निर्देशन
cyis	कुर्सी
tyuc	प्रतीक्षा
tsun	गाउँमा
tyik	सहमत
hnum	अनुमोदकमुड
slak	सफलता
tsic	प्रयास
slat	पर्वत
hmik	संगीत
hkus	कराउँदै
hsip	सात
hpaf	निजी
nwas	समाचार
tfac	दृश्य
fyan	बगैचा
cwas	सुरु
hfik	distributiveमामला
lyac	सिक्न
syik	राजनीतिक
clin	हेनरी
cyin	झूट
tsas	जात
cyik	अख्तियार
tlap	तल्ला
cyam	गर्मी
tcut	धर्म
tcap	भाग्ने
hlut	लेखक
pyun	खैरो
tcuk	दुखाइ
swan	वसन्त
hmun	नरम
kyun	कुना
nyak	ट्रेडमार्क
tsis	न्याय
psas	उत्पादनगर्न
cyaf	हाँस
hwut	भूल
hyup	युरोप
hwap	आठ
psak	बित्दैजाँदा
kyap	भयानक
pyic	आवश्यक
hmim	मध्यम
hsaf	सास
hmis	बुद्धिमानी
hsum	possessiveमार्कर
ksat	सुखद
ksit	गम्भीर
tsap	द्वीप
kyam	शिविरमा
tcum	स्पर्श
cyun	भाग्य
psic	किनारमा
tyun	डोमेन
mwit	commissiveमुड
tlut	डिग्री
myit	जाडो
kfan	आचरण
slac	चालु
myin	मिनेट
tyip	नेतृत्व
klas	ग्लास
pfat	बोर्ड
cyic	व्यर्थमा
swam	मामिलामा
syam	सुरक्षित
tsut	डाक्टर
hlip	completiveपक्ष
kcas	अन्धकार
nyun	न्यानो
hpuc	पेय
tlam	उदाहरणका
hfun	क्रोध
tsik	बावजूद
tsam	सीधा
hmup	टोपी
klak	कुकुर
slin	चाँदी
swac	दास
kcam	गर्व
pyik	रेल
myut	नैतिक
syak	प्रविष्ट
swat	तरवार
kyuk	आक्रमण
clac	स्वास्थ्य
tyaf	अनुच्छेद
swic	सामाजिक
tfit	रकमफिर्ता
hkaf	सरकारी
pcas	नजर
nyam	महिमा
tfat	बाह्र
pcut	संलग्न
pwin	रक्सी
mwat	स्वाद
fyac	फलाम
syap	वितरण
myap	व्यापार
hyum	प्रयोग
fwak	न्यायाधीश
klat	कप्तान
twap	cessativeपक्ष
kcic	उत्सुक
kwic	विदेशी
hnif	intensifier
myun	महत्त्व
tlic	अन्तमा
cyuk	घाँटी
syut	स्वतन्त्रता
pfan	पक्ष
kyuc	सुक्खा
pcap	अलग
tfak	प्रमाणिक
tcik	प्रमाणिकमामला
twun	टाढा
tyis	प्रगति
nyap	साँघुरो
plit	भवन
hpif	पृष्ठ
pwic	पकड
syic	दुःखी
tsip	पाप
syim	बिरामी
tcis	इमानदार
pcun	बैंक
ksap	स्वीकार
lyam	धारा
tcaf	ध्यानदिएर
kwac	कान
hpup	रोटी
kcut	छनौट
nwam	पशु
hsup	zoicलिङ्ग
nwit	eventiveमुड
tcim	एउटैघटनामार्कर
tlik	multiplicativeमामला
kyus	पार
hmus	बाक्लो
kfat	हिम्मत
nwat	बढ्न
myic	वर्षा
hpum	सतह
swut	पवित्र
clis	जुलाई
mwun	फैशन
hfas	फाइल
cwac	काँध
kwat	सान्त्वना
nwac	कसैले
tcip	इच्छित
kfac	घाँस
hmuk	आकर्षित
plin	उद्घाटन
kwun	जुन
mlik	माछा
klin	राजधानी
pfut	स्तन
twam	दावी
fyin	खर्च
nlit	तपाइँको
mlin	लाख
pyut	प्रार्थना
hluk	थकित
ksut	मार्न
cyut	छाया
psin	वजन
kcis	खैरो
pyam	साहसी
mwac	सन्तुष्ट
klam	बताइरहेका
ksam	राष्ट्रिय
hfip	कमजोर
klik	उपत्यका
hkum	speculativeमुड
clas	पहेंलो
cyuc	गर्मी
mlac	रहलपहल
syip	बराबरी
pwak	बक्स
tcif	चुच्चा
psip	सिद्धान्त
ksik	नतिजा
tsim	सिजन
flan	विज्ञान
pcam	स्पष्टतः
kcun	खन्नु
ksuk	मामा
mlit	सूची
pcik	खतरनाक
kwas	अगस्ट
hluc	लोकप्रिय
klit	अज्ञात
flak	परिचित
fyit	परिचितरजिस्टर
lwat	पाठक
plun	हिड्ने
twas	दुईपटक
pcis	पुजारी
fyas	घाइते
nlat	दरबार
myuk	मूर्ख
pfak	अनुग्रह
tcuf	नौ
cwap	सहानुभूति
plac	फट
pyap	राख्नुको
lyic	लुगा
hcum	हल्ला
lwit	साहित्य
tsuk	दर्जा
hfup	आँधी
kcik	खल्तीमा
nwap	नोभेम्बर
tyim	डिसेम्बर
psaf	अभाव
nlac	जनसंख्या
kyaf	धन्यवाद
slis	श्रृंखला
pyaf	बर्ड
mlak	मालिक
kwut	कोट
hwuc	सम्बन्ध
pyis	तीव्रगतिमा
twuc	धुवाँ
nwak	जनवरी
mlic	मिसिन
tlis	दाँत
ksun	जल
clam	लाज
klaf	गुणस्तर
clit	घन्टी
fyak	वाक्यांश
fyam	वाक्यांशमार्कर
kwap	वर्ग
hwip	आइतबार
psis	कविता
pwut	preordained
kyim	किन्न
clic	क्षेत्रहरू
pyip	अप्रिल
kfap	अक्टोबर
psut	वस्तुहरु
kcuc	तीतो
nlap	दास
hsok	छाडा
htet	पाठ
hbat	खराब
hrit	ऋण
hzit	विशेषताहरु
hpet	पन्ध्र
krac	क्रूर
hduc	धूलो
hrik	व्यावहारिक
hron	रंग
hnus	नाक
hric	अनुकूल
srik	आपूर्ति
hten	हिजो
tlet	hesternalकाल
slap	असफल
hban	लगाउने
hdat	अन्धा
fran	उड
hdan	राक्षस
htec	बिस्तारै
hmon	मिसन
cran	बलिदान
hran	अन्तस्करण
hmos	मंत्री
nrit	ऊर्जा
hcet	घृणा
hset	केन्द्र
hrin	तर्कसंगतलिङ्ग
hcot	आनन्द
hrip	संक्षिप्त
htep	उपासनाको
hcif	छाला
hrat	छत
kran	मुकुट
hkon	महल
tran	निराश
hmif	माइल
trin	गोलाकार
hgin	जेल
hkop	कप
hcen	सदस्य
swin	नागरिक
hrac	जताततै
hris	अनुकूलन
hbin	बन्ने
hmot	मासु
hdut	दूध
hwen	vegetalलिङ्ग
nran	दुर्लभ
hbac	भान्जा
crut	पुल
hsoc	शेयर
hsom	नुन
nris	निर्दोष
hbit	जोगिन
crin	प्रशंसा
rwin	रानी
hgut	गणना
hdas	नृत्य
hnot	होटल
hdin	भर्न
hton	कैदी
hdak	दोकान
hlet	सिढी
hson	माफी
hgek	समलिङ्गी
hras	बालुवा
hsep	सेप्टेम्बर
hbic	नष्ट
hlen	लाइसेन्स
hcon	पर्याप्त
hgit	साक्षी
kfon	भान्सा
hbak	बेच्न
tlim	उपचार
hsot	गति
kyut	कम्प्युटर
hnen	अनन्त
htek	पुस्तकालय
hzan	समावेश
hbis	आधार
hbun	भ्रम
kcus	कुक
hgat	मरुभूमि
hwus	चुम्बनले
hbif	बरफ
hbot	बल
hrut	तर्क
hdit	benedictiveमुड
hdis	दोषी
hjan	सजाय
plis	प्रहरी
hgan	लुकाउन
hsen	यात्रा
nrin	नजान्ने
hyen	बादल
frif	फेब्रुअरी
hdik	रोग
hnek	पहलमामला
hbam	चाची
hmen	नम्र
hdip	ढिलाइजरूरी
prat	रिपोर्टप्रमाणिक
hdet	मध्यरातमा
hjit	औंला
hmoc	कहीं
pran	प्रेस
kcec	क्षेत्र
hken	हाल
hloc	melancholy
hrak	कर्मचारी
htes	हेर्न
rwan	इनाम
hdon	दान
htot	निधारमा
hnet	स्वर्गदूतले
hdun	Singular
croc	त्रुटि
hlon	किरण
hyec	भेडा
hjin	धैर्य
hrec	referential
mran	मकै
htos	बहुमत
hcos	उपाय
hkoc	कहिलेकाँही
hlif	मुनाफा
clak	चीनी
hjat	मानवता
tram	फ्रेम
hdic	डिस्क
hkok	एक्लो
srat	कलाकार
crak	आकर्षण
hmet	इमेल
hden	निर्णय
gran	राज्यपाल
crac	साखा
hjac	उत्साह
hdim	आगमनात्मकमुड
hcok	हतार
hyet	तेल
pwap	पाइप
trat	मुद्रण
tcot	ठोसकुरा
hdoc	ओह
hren	भाषणलेसन्दर्भ
tcon	दिउँसो
krin	सानोघर
plam	अलार्म
hnes	स्नायु
tcen	अवलोकन
hsek	पक्ष
plik	लागू
slik	रेशम
hfen	प्रतिशत
hgen	एजेन्ट
hnon	संघ
crik	नरक
tcet	बिग्रेको
mrat	मिश्रित
hdam	admonitiveमुड
hgac	महत्त्वाकाङ्क्षालाई
htoc	तरिका
hdac	सल्लाह
nwin	संविधान
srit	साधन
hret	दृढ
nlin	अनलाइन
hzat	ज्वारभाटा
klic	कलेज
hkek	पुच्छर
nric	पुस्ता
hgic	भीड
hgak	बिरालो
trit	प्रत्यक्षप्रमाणिक
tyot	सन्धि
hnok	सामग्रीहरू
crit	त्यागेर
slen	एघार
srin	अन्त
hpok	कुल
hyot	चिन्तितमुड
cric	आश्रय
hruc	अशिष्ट
cwin	सवारी
hzak	हल्लाउनु
dyit	उद्योग
hpec	पेशामा
nras	नर्स
hcec	शिक्षा
hbut	जूता
hmec	अस्पष्ट
twot	गतिविधि
crat	शनिबार
hkot	क्षमता
hnec	घाम
hwuf	विधवा
cren	बगाएको
nrat	तारा
hget	अतिथि
hbik	आशीर्वाद
brin	भित्री
hpot	उपलब्ध
trac	प्रतिरोध
prac	उठाउन
hcoc	खोक्रो
hpon	प्रान्त
hwim	सभ्यता
dwan	टास्नु
cwok	आघात
hdok	ड्राइभिङ
crun	धन
hzik	बीउ
hrot	हालभूतकाल
hket	जागा
hcek	फर्नीचर
hrop	डोरी
mrac	साहसिक
byit	भोजमा
trak	वार्षिक
hzin	दक्षिणी
sric	समारोह
clik	शिकार
trap	उदार
hrim	मसीहीधर्म
hrus	राजकुमारी
blat	वेदी
cyon	साना
hwep	वेब
krat	प्रधान
tris	बैजनी
kcot	भेला
hben	चुनाव
trik	पिएको
kfit	लिफ्ट
tcec	विनिमय
nrik	निश्चितलेख
grat	सम्राट
dran	प्रशासन
hpen	पहिले
cluk	कुरूप
nrac	अहानिकारक
ryin	प्रशिक्षण
hrun	रोल
nwic	इन्च
slit	गोली
gzat	अखबार
krot	काटन
drit	दारी
hzis	आंसू
hdap	अठार
sris	ऐतिहासिक
mrut	कुल
nyik	माटोको
bran	दुलही
drat	निर्भर
djan	विशाल
glat	सादगी
hpoc	शरदऋतु
pras	पर्दा
hgot	सभा
tret	थिएटर
tras	तुलना
rwit	प्रतिद्वन्द्वी
hfon	गठन
klot	कोच
hmum	हास्य
drac	भाषणले
rwas	उपन्यास
tset	बदला
hdot	distaldemonstrative
ryut	डाह
hwon	निमन्त्रणा
byat	जलेको
flac	फ्लैश
prot	चित्र
crek	सुझाव
htok	द्वन्द्व
htop	श्राप
prit	imprecativeमुड
hces	असहाय
klup	क्लब
hnos	बाढी
dwin	भावशून्यता
prin	क्षितिज
mrit	assumptiveमुड
tcoc	ठाडो
hcom	सद्भाव
grit	गर्जन
tlot	बाल्यकाल
hgik	गोडा
hwes	अचेत
hzac	आपसी
hsec	सफ्टवेयर
tson	संस्थाका
ryit	रसिद
dlin	अनुशासन
slip	पर्ची
klon	क्रान्ति
hfim	किसानले
hpom	मंच
cyen	विद्यार्थी
hgec	गुफा
hroc	परम्परा
srac	पेश
ryat	शोकमा
kcen	कुमारी
hbap	विदाई
krik	आलोचना
krap	कपास
fwat	अस्पताल
kcet	भाडामा
hgas	ग्याँस
pfin	अपरिहार्य
dlit	पात
ryan	अनुवाद
sran	अन्त्येष्टि
mrin	पीठो
hram	रोमान्टिक
dlan	डलर
hzas	हंसी
hsos	सोह्र
klen	बस्ती
gyin	पखेटा
hsif	सिंह
cluc	चतुर
prip	तयारी
hzut	तुवालो
dwat	चिकित्सा
krit	proofread
sras	गुँड
hses	चौध
brat	आपत्ति
flat	एसिड
hjic	अर्थात्
slic	हतियार
hbuc	प्रयोगकर्ता
tron	सुन्तला
byan	स्नान
hrif	आदिम
tlip	स्थापना
blan	टोकरी
kris	सचिव
hyon	त्यतिन्जेल
tren	आज
dlat	hodiernalकाल
hzic	विष
tfic	राइफल
tlen	प्रतिभा
hlim	जलवायु
dyat	जीवनसाथी
kcon	प्रकाश
dlac	धुनु
krak	स्वीकार
hbas	अर्थहीन
hkec	कोइला
hrek	पुनर्स्थापना
hkos	हल्काडुङगा
hwif	उपाध्यक्ष
tric	अस्थायी
hdep	delimitativeपक्ष
mwak	थुप्रो
ksot	हड्डी
hnoc	सोमवार
nlas	मंगलबार
brac	बुधवार
frap	संघीय
pfit	प्रतिनिधि
pcoc	पोल
lyen	सनी
swak	डुब्नु
pcen	अध्यक्ष
brit	रक्तपातपूर्ण
hwec	कब्जाको
hwet	पेट
hlos	माथिल्लोतलाको
hbon	वैविध्यपूर्ण
pcon	पीतल
hsem	शिखर
lwac	सस्तो
tsos	प्रतियोगिता
kwen	विशेषव्यक्ति
trun	अवतरण
trut	मुर्ति
hrap	तोप
hgap	पक्राउ
trot	तापमान
grin	छिमेकी
hjak	अंगालोहाल्नु
hpek	पैक
hlus	मृग
hwos	बेडरूम
tsuc	झाडी
pcuc	छुट्टी
cris	वारिस
clun	ओक
hpes	अप्रिय
nlet	अपूर्ण
hrom	कार्यक्रम
pyon	पियानो
swet	राजी
dric	अदृश्य
tyen	राम्रोज्ञात
hruk	क्रूरताको
frat	तोकिएको
hyoc	प्रलोभनको
hlep	telicपक्ष
nrot	अन्तर्राष्ट्रिय
nret	हिंसापुर्वक
hfif	दार्शनिक
pfic	प्रतिनिधित्व
hmek	संवेदनशील
hfec	कल्याण
myik	माछामार्ने
truc	चोरी
tcop	ओठ
rwic	रिटायर
htom	अर्थव्यवस्था
glan	ग्यालरी
pren	समानता
hlek	atelicपक्ष
nrak	महादेशमा
truk	दस्तक
hjim	prohibitiveमुड
rwat	टाई
hcep	सेल
dyan	अन्डा
jrat	कृत्रिम
nren	प्रेरणा
ksic	संकट
tsoc	खोजी
lwan	भोजन
hpos	पाइन
hcuf	पुस
tcus	अदालतमानालिसगर्नु
pset	विस्तार
hkep	तामा
swis	जलसैनिक
prim	शाही
trip	सचेतक
cras	शर्ट
swap	कूचोलगाउनु
syet	स्केच
htof	चोर
clen	च्यानल
kwit	व्यक्तित्व
klok	अतिरिक्त
hrok	सुधार
hguc	तिर्खा
kcim	धम्कयाउने
hpem	पाम
psik	वक्ता
frit	सीमा
cret	निशान
mrak	भाला
syen	सत्र
tcup	नम
hyek	यात्री
trim	टिन
plak	उजुरी
hyok	कोण
hgam	गाई
hmok	मिल
jrac	नक्सा
kloc	कलर
gyit	जानाजानी
hbip	बियर
mlet	मखमली
lyap	दुरुपयोग
cwen	बगालका
bwan	भान्जी
tses	तेह्र
jrit	सफाइ
nlak	पांडुलिपि
sron	योद्धा
cruc	शुक्रबार
broc	ब्रश
dlot	डाउनलोड
krim	तर
pric	पिच
prut	न्यायपीठ
hgon	स्थिर
sram	शाब्दिक
pfot	पट
hlot	योजना
djin	सिक्का
hlok	फड्को
hpep	स्याऊ
hwot	मुड
dlak	छलफल
brik	सदस्यता
nlis	लेखन
hbet	शर्त
pris	भाइरस
hjik	अतिथिसत्कार
blit	बालकजस्तो
hjap	ओढ्ने
tfik	प्रतिबिम्बित
hdaf	प्राप्त
hpop	ओपेरा
kcaf	लुकाउने
kcoc	कुहिनो
hrum	मरम्मत
cyim	शंकास्पद
dyic	शैक्षिक
hgoc	पिट
drak	विकार
plas	ताली
byin	बाइनरी
hzap	अभय
nlot	लोयल्टी
mrik	यांत्रिक
hsop	सफलतापूर्वक
crap	पासोमा
kyek	केक
nrut	रम्न
syes	सर
hjet	सत्र
hjen	स्त्री
hmom	मह
hdec	दुर्भाग्य
lwen	पौराणिककथा
slot	चुलो
frac	विद्रोही
gwan	सुनिनु
mruk	सुधार
swot	दलदल
zlan	कमाउन
hnem	एनिमेसन
hdes	लाउने
prak	प्रचार
frin	दृश्यहरु
hfet	विरोध
cros	chorus
ryon	तर्कसंगत
tcos	बाली
tsen	प्रशोधन
hwek	ब्वाँसो
nlik	नगर्दा
klap	गलैँचा
dras	तुच्छसम्भ्कनु
prop	उर्वर
slim	सीटी
hgis	पनीर
krut	दु:ख
srot	साथी
bjan	घूमछन
nwen	नौसेना
myas	मुकुट
kwaf	विकास
twis	ट्याक्सी
pcip	पेन्सिल
srap	तरकारी
sren	प्रदर्शनी
tlun	ट्राउजर
hrup	भ्रष्टाचार
nrip	कैबिनेट
srup	सूप
jran	सर्जन
bjat	भत्ता
gyat	जासूस
hlem	लापरवाही
srak	सार
kson	उच्चारण
cwis	बिहीबार
sret	भवदीय
hraf	यातायात
hres	वास्तुकला
hsuf	निपटान
rwak	दरार
twon	आभूषण
hfus	रिकभरी
hkom	कोड
djat	शिकारी
nlut	समाचारपत्र
hsef	सर्प
mris	लोकतन्त्र
bric	ब्याट्री
mlam	मोम
zran	बाढ्नु
cron	thrill
hzen	पौडनु
traf	पट्टी
cwaf	खाम
srip	चुरोट
mrot	मोटर
swon	स्वयंसेवक
ryak	प्रतिक्रिया
pfun	आंशिक
blac	सामान
mret	सेवाको
hjon	यौन
kcok	बन्चरो
dram	हीरा
kren	वैकल्पिक
tcek	प्रतिध्वनि
hdif	पहिचान
tfas	राजदूत
hfot	समावेश
lwas	अल्छी
hmep	momentaneपक्ष
kfin	सङ्केतन
mwin	काल्पनिक
hrem	रे
pram	चढाई
byac	तहखाने
mren	स्मरणीय
swen	सीनेट
kras	लाशराख्नेबाकस
hgun	निल्छ
nlok	Indulge
ryic	कृषि
gwin	स्विंग
srut	चउर
hkes	जटिल
hfis	राजीनामा
frak	पटक-पटक
hnom	षडयंत्र
hcop	पब
hlec	मरिच
mlot	माधुर्य
zrat	उम्मेदवार
proc	संरक्षक
flik	स्यालले
cyet	खेद
hgim	चिम्नी
slet	भ्काडी
tcok	शुद्धता
bjit	पूर्वमृतक
brot	कली
bwat	कम्बल
hdus	सुँगुर
gwat	हात्तीदाँतको
kret	निकाल्ने
nwet	पर्यवेक्षक
jwan	बाटो
nwis	नङ
mwic	मौरी
bzat	अभिनेता
gyan	पसिना
zyit	कार्यकारी
blic	भ्रम
pcet	अनिश्चितता
tsot	गुना
bwit	सीमा
tres	तनाव
hkof	खपत
nyen	इन्कारकोआवाज
hles	जस्तै
cyek	बोरा
hjis	सुई
gjan	घटना
prec	व्यवहार
drot	नियंत्रित
kcek	वक्र
twic	चिकन
brak	बैरल
zwat	बानी
clap	बानीपक्ष
tsec	विशेषज्ञ
bwin	प्रभावित
cwet	यसद्वारासीमाबद्ध
hbek	रोटी
zlin	जैतून
mron	वैन
drin	समर्पित
psap	पर्दाफास
gjin	जन्मदिन
clut	हथौडा
cwun	सुगन्धित
twaf	तुच्छ
pcot	pet
krok	खोपडी
dlik	विधान
cwic	भाग्यवस
srun	भ्रूभंग
crec	नष्ट
jlan	मार्जिन
kcip	च्याम्पियन
blin	अरब
ryik	रासायनिक
mlas	नाडी
flit	पायलट
hzet	गाँठ
cwik	राजसी
twet	स्कर्ट
mwik	साप्ताहिक
tfis	प्राविधिक
tlon	वाहन
cram	चापलूसी
grac	बलियो
kraf	काग
trup	विशेषता
hduk	हुक
cruk	बाघ
nrap	हाउसकिपरको
crot	राजमार्ग
mlip	मिलिशिया
hfoc	तस्वीर
nres	निष्ठा
plos	प्लस
tfam	पारदर्शी
nlic	उन्नाइस
hwok	योग्य
nlen	निबन्ध
fyic	दक्षता
hwuk	अद्वितीय
hgok	जैविक
flic	धर्मशास्त्र
flot	फ्लोट
hboc	oblige
hwoc	चुडैल
syot	स्टूडियो
cwip	स्याम्पेन
hbes	ब्यानर
lwic	छोडपत्र
blot	बोल्ट
cwot	कैद
cwam	नस
prik	निष्क्रिय
hfum	फिंज
grik	रोडा
zrin	एप्रन
gren	ग्रह
hfuc	पुनरुत्थानको
claf	तखता
flas	प्रशंसक
hjot	ट्रपिकल
hbim	मनपरी
krek	पारा
hbec	benevolent
tsaf	आत्महत्या
pwas	टिप्नु
plot	रिपोर्टर
kfak	expend
blak	बालकनी
hdos	दाग
kwis	क्लासिक
kcos	आरोप
psen	पेन्सन
kres	क्रिया
hzon	बाँदर
srim	हस्ताक्षर
glin	नचाहनु
mlut	कुख्यात
myot	आयात
fwac	संस्थापक
troc	टर्च
hgaf	व्याकरण
hyop	नौका
ksip	लोप
sres	भ्रमण
hnup	घरकोछानो
hzun	हठी
mric	मासु
gjat	परिमाण
hros	दल्नु
zrac	कायर
tros	तताएकोपाउरोटी
myus	माउस
dwac	संवाद
byak	बाख्रा
