hnit	infinitive
cwac	mil
kwat	rehetî
nwac	kesek
tcip	têxwestin
kfac	gîha
hmuk	xetkirin
plin	dergeh
kwun	Pûşper
mlik	masî
klin	paytext
pfut	pêsîr
twam	maf
fyin	xercî
nlit	te
mlin	mêlûn
pyut	dûakirin
hluk	westya
ksut	kûştin
cyut	sî
psin	pîvan
kcis	gewr
pyam	jîr
mwac	têr
klam	redibêjim,
ksam	netewî
hfip	qels
klik	newal
hkum	moodspekulasyonê
clas	zer
cyuc	germa
mlac	jibermayî
syip	wekhev
pwak	qûtîk
tcif	sermeşq
psip	rêzman
ksik	paşî
tsim	demsal
flan	zanist
pcam	qey
kcun	kolîn
ksuk	mam
mlit	rêzok
pcik	talûkeyî
kwas	Tebax
hluc	demane
klit	nenas
flak	nas
fyit	qeydanas
lwat	Xwîner
plun	rêvediçe
twas	ducar
pcis	keşîş
fyas	birîndar
nlat	qesr
myuk	dînê
pfak	qedir
tcuf	neh
cwap	pêrehis
plac	Teqîn
pyap	diceribînin
lyic	cilûbergên
hcum	deng
lwit	hêdane
tsuk	çîn
hfup	bahoz
kcik	bêrîk
nwap	Mijdar
tyim	Berfanbar
psaf	neamadeyî
nlac	gelî
kyaf	sipaskirin
slis	doranî
pyaf	teyr
mlak	xwedî
kwut	post
hwuc	têkiliyên
pyis	bilez
twuc	dixan
nwak	Rêbendan
mlic	makîne
tlis	diranên
ksun	şewitandina
clam	şerm
klaf	çêwe
clit	qulp
fyak	bikaranînê
fyam	markerbikaranînê
kwap	meydan
hwip	Yekşem
psis	helbeste
pwut	preordained
kyim	kirrîn
clic	zeviyan
pyip	Avrêl
kfap	Cotmeh
psut	objects
kcuc	tal
nlap	xûlam
hsok	serbixwe
htet	nivîstok
hbat	nebaîştirîn
hrit	krêdî
hzit	features
hpet	panzdeh
krac	hovane
hduc	toz
hrik	destemel
hron	reng
hnus	poz
hric	dostane
srik	erzaq
hten	do
tlet	hesternaltense
slap	biserîneçûn
hban	hilgirtin
hdat	kor
fran	mêş
hdan	şeytan
htec	hêdîhêdî
hmon	serpar
cran	qûrban
hran	wijdan
hmos	wezîr
nrit	înercî
hcet	nifret
hset	navîne
hrin	zayendîmentiqîye
hcot	hizkirin
hrip	kin
htep	limêjî
hcif	çerm
hrat	banî
kran	tac
hkon	birc
tran	şaşmanî
hmif	mîl
trin	çember
hgin	girtîgeh
hkop	tas
hcen	endam
swin	sivîl
hrac	herder
hris	hûnbunî
hbin	bibin
hmot	goşt
hdut	şîr
hwen	zayendîvegetal
nran	kêm
hbac	pismam
crut	pir
hsoc	embar
hsom	xwê
nris	bêsûc
hbit	bergirtin
crin	dilpêmayî
rwin	siltanxanim
hgut	jimartin
hdas	dans
hnot	ûtêl
hdin	tijîkirin
hton	girtî
hdak	dikan
hlet	pêlik
hson	borînî
hgek	gay
hras	qûm
hsep	Îlon
hbic	wêranbûn
hlen	îcaze
hcon	bitêraxwe
hgit	şahîd
kfon	aşxane
hbak	firotin
tlim	demankirinî
hsot	zûbûnî
kyut	komûter
hnen	bêpaş
htek	pirtûkxane
hzan	dihewînin,
hbis	bingeh
hbun	tevlihev
kcus	aşbaz
hgat	çol
hwus	maç
hbif	qeşa
hbot	gog
hrut	bersivk
hdit	moodbenedictive
hdis	sûcdar
hjan	cezakirin
plis	pûlis
hgan	veşartin
hsen	narde
nrin	nezan
hyen	ewr
frif	Reşemî
hdik	nexweşî
hnek	dozadestpêşxeriya
hbam	met
hmen	dilnizm
hdip	dahatûyêimperative
prat	evidentialragihandin
hdet	nîvşev
hjit	tilî
hmoc	liderna
pran	rojnamevanî
kcec	Herêm
hken	paşîdem
hloc	Evdên
hrak	darik
htes	dinerin,
rwan	xelat
hdon	bêşdan
htot	ênî
hnet	milyaket
hdun	singular
croc	şaşî
hlon	bandev
hyec	pez
hjin	sebir
hrec	referential
mran	garis
htos	pirranî
hcos	tedbîrên
hkoc	caran
hlif	birin
clak	îekir
hjat	mirovatî
tram	çarçove
hdic	lewha
hkok	tenê
srat	Hunermend
crak	sihêr
hmet	email
hden	biryar
gran	walî
crac	liq
hjac	ecêbî
hdim	moodInductive
hcok	lezdan
hyet	rûn
pwap	lûle
trat	çap
tcot	mijarêdesaxlem
hdoc	oh
hren	çarçoveyêdevegotina
tcon	nîvroj
krin	koz
plam	hawar
hnes	rehok
tcen	çavkirinî
hsek	aspect
plik	lêtê
slik	hevirmêş
hfen	jisedî
hgen	casus
hnon	yekîtî
crik	cehnem
tcet	şaşîyane
mrat	mixed
hdam	moodadmonitive
hgac	xîret
htoc	biavakî
hdac	pêşnîyardanî
nwin	qanunêasasî
srit	alet
hret	saxlem
nlin	bike
hzat	pêlgirt
klic	zanko
hkek	terrî
nric	bend
hgic	astengket
hgak	pisîk
trit	evidentialdirect
tyot	peyman
hnok	naveroka
crit	devji
slen	yanzdeh
srin	hîssîtî
hpok	reh
hyot	moodapprehensive
cric	parastin
hruc	bêrûmet
cwin	riding
hzak	rijandin
dyit	ava
hpec	sinet
nras	nexweşyare
hcec	hînkirina
hbut	shoes
hmec	nebicî
twot	çalakî
crat	Şemî
hkot	kanîn
hnec	tîrêjatavê
hwuf	jinbî
cren	nemes
nrat	stêrk
hget	mêvan
hbik	bereketkirin
brin	navî
hpot	berdeste
trac	berxwedan
prac	jêderk
hcoc	navvala
hpon	herêm
hwim	beşerî
dwan	aliqandin
cwok	hûrmik
hdok	ajotinê
crun	xezîne
hzik	toxim
hrot	dawîde,demaborî
hket	hişyar
hcek	navmalî
hrop	werîs
mrac	serpêhatî
byit	bicî
trak	yeksalî
hzin	başûrî
sric	şênayî
clik	nêçîrê
trap	dilfireh
hrim	Xirîstiyanî
hrus	prens
blat	mêrab
cyon	pito
hwep	tevn
krat	cardinal
tris	mor
kcot	civandin
hben	hilbajartinî
trik	serxweş
kfit	esansor
tcec	berdêl
nrik	gotaradefinite
grat	keyser
dran	birêvebirî
hpen	berê
cluk	nerind
nrac	bêzirar
ryin	hîndarî
hrun	nanik
nwic	inch
slit	gûleberdan
gzat	rojname
krot	jihevdexistin,
drit	rî
hzis	hêsir
hdap	hejdeh
sris	dîrokî
mrut	dinêye
nyik	herrî
bran	bûk
drat	pêvgirêdan
djan	hût
glat	bimerdî
hpoc	payiz
pras	çarşef
hgot	civîn
tret	şano
tras	mûqayese
rwit	reqabetkirinî
hfon	damezrandina
klot	otobus
hmum	dilşahî
drac	vegotina
rwas	roman
tset	heyf
hdot	distalîşarkî
ryut	beecok
hwon	ezimanî
byat	şewitandin
flac	birûsk
prot	portreya
crek	pêşniyardikin
htok	şer
htop	nifir
prit	moodimprecative
hces	bêçare
klup	klub
hnos	pêlavêtinî
dwin	venedişart.
prin	asûman
mrit	moodassumptive
tcoc	tûj
hcom	lihevkirinî
grit	gûrgûr
tlot	zarotî
hgik	çog
hwes	xewirî
hzac	beramberî
hsec	software
tson	saziyên
ryit	meqbûz
dlin	disiplîn
slip	derpê
klon	şoreş
hfim	gûndî
hpom	rawestaaxaftevan
cyen	zankoyî
hgec	şikeft
hroc	kevneşopî
srac	nermijîn
ryat	tirajedî
kcen	qîz
hbap	bimînebixêr
krik	rexne
krap	pembo
fwat	nexweşxane
kcet	kirê
hgas	xaz
pfin	bivênevê
dlit	pel
ryan	werger
sran	binerdkirin
mrin	ard
hram	evînî
dlan	dolaran
hzas	jest
hsos	şanzdeh
klen	mistemleke
gyin	bask
hsif	şêr
cluc	qurnaz
prip	amadekarî
hzut	mij
dwat	derman
krit	Şemamok
sras	hêlîn
hses	çardeh
brat	liberrabûnî
flat	tirş
hjic	yanê
slic	çek
hbuc	bikaranîvan
tron	porteqalî
byan	serşo
hrif	negihîştş
tlip	bingehdanîn
blan	sellik
kris	sekreter
hyon	dinavber
tren	îro
dlat	hodiernaltense
hzic	axû
tfic	tiving
tlen	jîrî
hlim	bagûrdan
dyat	mate
kcon	kişif
dlac	cil
krak	mûkir
hbas	vala
hkec	komir
hrek	nûvdekirin
hkos	qeyik
hwif	cîgirê
tric	derbasî
hdep	aspectdelimitative
mwak	serhevdayî
ksot	hestî
hnoc	Duşem
nlas	Sêşem
brac	Çarşem
frap	fîdralî
pfit	cîgir
pcoc	cemser
lyen	paçêpemboyî
swak	cilşo
pcen	serok
brit	xûnî
hwec	dorpêçkirina
hwet	made
hlos	jor
hbon	curbicur
pcon	tûnc
hsem	ser
lwac	erzan
tsos	qebûlnekirin
kwen	kesêexclusive
trun	daketin
trut	pût
hrap	topavêt
hgap	tewqîf
trot	germî
grin	cînarî
hjak	himbêzkirin
hpek	hevdan
hlus	ahû
hwos	jurarazanê
tsuc	devî
pcuc	jêherrik
cris	mîratgir
clun	daramazî
hpes	naxoş
nlet	netemam
hrom	bername
pyon	pîyano
swet	kaniîkirin
dric	nedît
tyen	baştêzanîn;
hruk	zilma
frat	rêdan
hyoc	dilbijînî
hlep	aspecttelic
nrot	navnetewî
nret	bidijwarî
hfif	fîlozof,
pfic	cîgirî
hmek	pêketî
hfec	refah
myik	masiyan
truc	dizîn
tcop	lêv
rwic	xwebişûndekişandin
htom	abor
glan	galerya
pren	dûberîn
hlek	aspectatelic
nrak	qite
truk	lêdan
hjim	moodqedexekar
rwat	girêdan
hcep	koşik
dyan	hêk
jrat	fenî
nren	eyan
ksic	nerehetî
tsoc	dilêgerîna
lwan	firavîn
hpos	darabî
hcuf	lêqellibînî
tcus	dozkirin
pset	n
hkep	sifir
swis	deryavan
prim	keyserane
trip	qamçî
cras	berdilk
swap	maltin
syet	nexş
htof	diz
clen	qenal
kwit	şexsîyet
klok	zêdeyî
hrok	nûwetî
hguc	tîbûnî
kcim	xetere
hpem	kefadest
psik	hoparlo
frit	nepxok
cret	şopên
mrak	tîr
syen	rûniştinî
tcup	şil
hyek	gerrok
trim	qûtîk
plak	gilî
hyok	qozî
hgam	çêlek
hmok	aş
jrac	qert
kloc	berqirrik
gyit	qesd
hbip	bîra
mlet	qedîfe
lyap	nebaşkaranî
cwen	keriyê
bwan	birazê
tses	sêzdeh
jrit	bersivkirin
nlak	destnivîsa
sron	şervan
cruc	RojaÎnê
broc	firçe
dlot	download
krim	qeymax
pric	demajoya
prut	şêwre
hgon	qeşagirtî
sram	dirastiyaxwede
pfot	beroş
hlot	plankirin
djin	xûrdepere
hlok	perkîn
hpep	sêv
hwot	badayî
dlak	hevaxaftin
brik	qeydkirin
nlis	deşîfre
hbet	şertgirî
pris	vîrûs
hjik	mêvanperwerî
blit	zarokane
hjap	sehavî
tfik	biriqandin
hdaf	vîsandin,
hpop	opîra
kcaf	veşartine,
kcoc	enîşk
hrum	pîne
cyim	nebawer
dyic	perwerdeyî
hgoc	kort
drak	bêsazî
plas	çepik
byin	binary
hzap	abbey
nlot	pêvgirêdayî
mrik	mekanîkî
hsop	serkeftin
crap	dek
kyek	paste
nrut	axaftin
syes	mirze
hjet	hevdeh
hjen	mêtî
hmom	hûngiv
hdec	mixabîn
lwen	çîrok
slot	sobe
frac	dijrabû
gwan	werimîn
mruk	serrastkirin
swot	avî
zlan	qezenckirin
hnem	animasiya
hdes	paçêbirîngirêdanê
prak	wazdan
frin	menzere
hfet	lidijşerkirin
cros	qoro
ryon	parî
tcos	zadçinî
tsen	xebitandinî
hwek	gûr
nlik	dijrabûn
klap	ferş
dras	çepelkirin
prop	berketane
slim	pîspîsk
hgis	penêr
krut	devlêkir
srot	kesparêzî
bjan	gerrîn
nwen	hêzênderyayî
myas	berrû
kwaf	pêşvebirin
twis	cab
pcip	nivîstokaqûrşûnî
srap	sebze
sren	pêşkêşkirin
tlun	şal
hrup	bertîlgirî
nrip	şêwr
srup	şorbe
jran	emelîkar
bjat	heq
gyat	xefî
hlem	aqilsivik
srak	veqetî
kson	devok
cwis	Pêncşem
sret	dilrast
hraf	tirafîk
hres	avakarî
hsuf	destkarîkirinêtê
rwak	çîr
twon	xemil
hfus	rawesta
hkom	navêdizî
djat	neçirvan
nlut	nûçenameya
hsef	mar
mris	dimûqratî
bric	pîl
mlam	şima
zran	parvekirina
cron	biheyecan
hzen	ajnêkirin
traf	strip
cwaf	zerf
srip	cixare
mrot	motor
swon	dilxwaz
ryak	bersivî
pfun	qismî
blac	bar
mret	wezaret
hjon	cinsî
kcok	bivir
dram	cewher
kren	dorbidor
tcek	dengvegerîn
hdif	nasname
tfas	sefîr
hfot	jêpêkhatin
lwas	qelp
hmep	aspectmomentane
kfin	kodkirina
mwin	pozbilind
hrem	tîrêj
pram	climbing
byac	kîler
mren	bîrawer
swen	senatoya
kras	tabût
hgun	qurt
nlok	qumarê
ryic	cotarî
gwin	hejandin
srut	mêrg
hkes	tevlîhev
hfis	şûndekişî
frak	çendcaran
hnom	dilnexwazî
hcop	qehwe
hlec	îsotareş
mlot	meqam
zrat	namzêd
proc	patron
flik	rêvî
cyet	poşmanbûn
hgim	pîxêr
slet	dehl
tcok	tamî
bjit	berêyêmirî
brot	bişkovê
bwat	lihêv
hdus	beraz
gwat	hestîyêfîl
kret	xaneya
nwet	Çawdêrî
jwan	rêyafirehûnexkiri
nwis	nails
mwic	mêşahûngiv
bzat	şanoger
gyan	xwêdan
zyit	bikaranînî
blic	xiyal
pcet	nezelaliyêde
tsot	pêçan
bwit	tixûb
tres	dûbare
hkof	xerc
nyen	nalînî
hles	nêzhevbûn
cyek	xûrc
hjis	derzî
gjan	diyardeyeke
prec	xwenîşandan
drot	binqontrola
kcek	çûvelan
twic	mirîşk
brak	kûp
zwat	cîhûwarê
clap	aspectcîhûwarê
tsec	pispor
bwin	tûjkirin
cwet	milîtanekî
hbek	birajtevan
zlin	zeytûn
mron	Wan
drin	şabaşkirin
psap	sekinandin
gjin	rojbûn
clut	çakûç
cwun	bêhnda
twaf	weta
pcot	terşêkedî
krok	tasaserî
dlik	pêşvebirî
cwic	dilşane
srun	ênîqermiçandinî
crec	rûxandin
jlan	margin
kcip	hoste
blin	milyar
ryik	şîmyawî
mlas	firt
flit	pîlot
hzet	girêkkirin
cwik	biheybet
twet	kiras
mwik	heftane
tfis	teknîkî
tlon	erebok
cram	hîşt
grac	hêzkirin
kraf	zax
trup	taybetiyê
hduk	çengel
cruk	piling
nrap	malekê
crot	rê
mlip	milîsên
hfoc	sûret
nres	linavketinî
plos	biserve
tfam	rohnî
nlic	nozdeh
hwok	xwende
nlen	essay
fyic	kêrhatîyabicîanîn
hwuk	yekane
hgok	organîk
flic	teolojiya
flot	avbazîn
hboc	diwaze
hwoc	cadû
syot	studio
cwip	şampanya
hbes	Navdêr
lwic	telaqdanî
blot	mendel
cwot	girtîbûnî
cwam	tamar
prik	nejîr
hfum	kurkirinê
grik	kevirhûr
zrin	pêşmal
gren	estare
hfuc	dîsajîyandin
claf	textik
flas	perwane
hjot	medare
hbim	kêfî
krek	mercury
hbec	dinêre
tsaf	xwekûştinî
pwas	çinîn
plot	nûçevan
kfak	disixurînin,
blak	balkon
hdos	leke
kwis	klasîk
kcos	gilîkirin
psen	pansîyon
kres	lêker
hzon	meymûn
srim	destnîşan
glin	bêdilî
mlut	navbed
myot	malanîn
fwac	avaker
troc	finddar
hgaf	rêziman
hyop	keşî
ksip	nebu
sres	gerr
hnup	dome
hzun	hişk
mric	masûl
gjat	erdhejekê
hros	dihevdan
zrac	tirsonek
tros	tost
myus	mişk
dwac	diyalogê
byak	bizin
htef	lebaskar
hfek	kulîlkanbide
dzan	ferzbike
nyon	bênav
zrit	qeydênfermîyên
pcos	sporê
hjec	helandin
dlas	delete
mras	sîdank
mram	zemî
cwut	agirbesî
hbok	werdek
swun	sabûn
dwak	bebek
plif	villa
slon	dirûnê
tfut	pîrozkirin
djac	lihev
hjas	bindestkirin
kric	kevroşk
kwot	serek
gzan	garantî
clot	lîstikvan
ksek	mêşik
psam	nerrînî
mwut	kûnd
htem	hetahetayê
clon	keman
dzin	rûniştevan
rwim	herwiha
hyof	kêrtê
dron	zîha
dwit	evidentialbihîstbar
sroc	eksportkirina
hzot	xelasî
djik	degurrtir
kfik	devik
ryun	rêz
hmes	serokbajar
rwac	hardware
sruk	sêrken
sros	kêmî
bzan	tevketî
kset	komamuzîkê
bjon	dohn
hjut	bêsînor
tfen	parastina
zwac	lidijî
dyin	bîrûboçûnên
myis	mûsîqevan
mlis	derûnî
pret	neqbûl
tsek	mîmar
hlom	leymûn
ksos	kûxîn
crok	serêş
flin	kerrbûna
mrun	necar
swec	bêpayîn
syuk	kevçî
blun	balon
tcep	teneşûr
fric	nûvejeniyê
rwik	çikanî
rwen	rêli
flet	evidentialinferential
pfac	çapemend
srek	tirşe
tfun	tûnêl
pwet	rêçe
gyik	rîyaze
fwot	zerbûn
lwin	hevseng
jwin	ceger
bwik	dozasublative
hdup	pêdeçûn
hnop	yekdest
bwic	botabinavê
ryen	herçi
hcem	erdhejî
hbos	lêkolînxane
nrek	karker
ryim	ritim
nyic	jêderxistin
dwas	sefaret
rwok	dekkirin
kram	nekarhatî
ksim	mooddeclarative
clok	çîkolata
pcec	îmtiyaz
nyis	bicîbû
tyoc	hevcivîn
grak	xerritok
zlat	lepik
hjuk	biçogçûn
trif	coxrafya
djit	sîstemî
pson	têknare
mwis	dorber
cwec	devkî
hdek	laîk
blik	teyrêbaz
sloc	psîkolojiyê
brap	xurde
jlat	şêlevan
dros	dozeke
slam	sormasî
pwun	sosîsê
gwik	magnetic
pcop	pompe
myen	similarly
ksen	oksîjan
mrap	Sermiyanê
tfot	şehade
ksus	deaktîvbike
trok	retorîka
tloc	dikarlbû
zyan	bêrik
nlun	login
hlop	lûladûrdîtinê
jlin	rastnivîs
lyut	ewrîn
hsof	surf
fyik	whisky
klet	nisbapeywende
hwof	willow
hlum	hoştir
myet	nekarbend
klis	dorgirtî
hbaf	biography
gwac	ker
hwum	birûse
pwik	nerrane
pron	pro
myes	mehane
mwen	ponijan
kfic	karberdî
klek	klîk
cwon	giroverik
lyak	elastic
kwon	ferheng
hjam	goştêhişkkirî
rwon	keskesor
crip	bivêyekê
zwan	diqewimin
srok	hazirkirina
craf	serdestêleşkerî
tlok	depo
brip	pinpinîk
tfap	qebale
jwat	cêwî
pros	xebatê
psun	omen
clet	rebenî
hbus	saz
dyas	bayiyan
klun	serhevhatin
jlit	biyekdengî
hdom	kabûs
kron	karbonat
hzam	rîçal
cyot	gûhdar
hmem	mûze
lwam	elfabe
fras	belakirin
psoc	punch
hgum	gum
brek	frên
glit	nehejî
frun	pûçbûn
gris	êrşişbaz
mroc	hevketin
bzit	pîrê
plut	kartol
glac	çavtengî
gzac	zêdekirin
prun	hûnîn
jlet	salname
nyim	berbijarîya
tlos	trîlyon
slut	xas
fwit	moodaffirmative
pyen	sepanên
nlon	binavkirî
dren	xwepişandan
drun	nerazîbûna
cyok	shrug
hfop	futbolê
ryac	hevaltî
gzin	destpêker
hgip	lihane
tyet	athletic
hdof	ideophone
hwup	hêjabi
