hnit	infinitive
hkic	ਵਿਚਕਾਰ
hmas	ਮਨ
cyit	ਦਿਲ
pluc	paucalਦਾਨੰਬਰ
kyik	ਕਿਉਕਿ
ksak	causalਮਾਮਲੇ'
tcun	ਕੀਤਾ
hnim	ਨਾਮ
tsan	ਸਹੀnoun
klac	ਦੇਸ਼
hpun	ਨੂੰਕਿਹਾਹੈ
cyat	ਉਪਲੱਬਧਸਬਤ
pcac	ਬਿਹਤਰ
hmac	ਪਲ
hnas	ਨਾਕਰਸਕਦੇਹੋ
hwic	ਪਾਣੀਦੀ
twim	desiderativeਮੂਡ
kwan	ਚਾਨਣ
tlat	ਸ਼ਬਦਦਾ
tyan	ਦਾਦਰਵਾਜ਼ਾ
hsas	ਸਵੇਰੇ
syat	ਜਦਤੱਕ
twik	terminativeਮਾਮਲੇ'
hpit	ਚਿੱਟੇ
pcan	ਪੈਸੇਦੀ
hyis	ਗਰੀਬ
mwan	ਮੌਤਦਾ
hfam	ਫਾਰਮ
nwik	inessiveਮਾਮਲੇ'
kcat	ਇਕੱਠੇ
tsac	ਅਕਸਰ
pyat	ਦੋਸਤਨੂੰ
psan	ਅੱਧੇ
hpim	ਜ਼ਰੂਰੀਮੂਡ
hyuc	ਦੌਰ
hfat	ਭੇਜਿਆ
hcis	ਪਤਨੀਨੂੰ
kcan	ਵਿਸ਼ਵਾਸਹੈ
hsik	ਜਨਤਕ
htus	ਰਾਜਦੇਪ੍ਰਸੰਗ
hpas	ਪੁੱਤਰਨੂੰ
clat	ਬੱਚੇ
tyak	ਇਸਲਈ
cwan	ਉਮੀਦਹੈ
syin	ਪਿਆਰੇ
hkuc	ਉੱਚ
tyac	ਨੂੰਪੜ੍ਹਨ
syit	ਸ਼ਹਿਰਦੀ
hlic	ਹੀ
hfit	factiveਸਬਤ
tcac	ਕੁੜੀ
hcun	ਸੁਣ
ksan	ਘੱਟੋ-ਘੱਟ
hyaf	ਸ਼ਾਇਦ
kyat	ਸੱਚਮੁੱਚ
tcic	ਸਰੀਰਨੂੰ
hwit	ਵਾਪਸੀ
cwat	ਹਵਾਈ
hfaf	ਕਾਨੂੰਨਨੂੰ
hput	ਮਦਦਕਰੋ
lyat	ਪੱਤਰ'
ksas	ਚਾਰ
hpic	optativeਮੂਡ
hfuk	ਅੱਗ
hcam	ਘੰਟੇ
twat	ਜੰਗ
kyak	ਕਈ
tlit	ਦੂਜਾ
pcin	ਪਿੱਛੇ
hmut	ਖਤਮਹੋ
clan	ਹਜ਼ਾਰ
hfac	ਪਰਿਵਾਰ
twan	ਰੂਹਨੂੰ
hwas	ਸਵਾਲਦਾ
syan	ਸੱਚਨੂੰ
htis	ਬਣਾਉਣ
tsat	ਸੰਭਾਵੀਮੂਡ
lwik	allativeਮਾਮਲੇ'
nyin	anthropicਲਿੰਗ
hfak	ਪੰਜ
tcak	ਉਸੇਹੀਵਿਸ਼ੇਮਾਰਕਰ
htuc	ਵੱਖ-ਵੱਖਵਿਸ਼ੇ
hnap	ਇਸਦਾਜਵਾਬ
hmit	ਸਮੁੰਦਰਦੇ
hcuc	ਡਰ
pcat	ਇਹਸਮਝਣ
syas	ਸੰਪਤੀਨੂੰ
hcaf	ਸ਼ੱਕ
twut	dubitativeਮੂਡ
hkis	ਕਾਲਾ
tlak	ਲੈ
hyus	ਸੁੰਦਰ
nyit	ਲੜੀਬੱਧ
htip	ਦਸ
ksis	ਕਹਾਣੀ
hpuk	ਕਿਤਾਬਦੇ
hlin	ਇਲੈਕਟ੍ਰਾਨਿਕ
hkun	ਖਾਤੇ
lyas	ਵਿਆਜ
lyit	ਲਿਖਣਦੀ
pwat	ਮੰਜੇ
hnis	ਦੀਉਮਰ
hnut	counterfactualਸ਼ਰਤ
slas	ਕਲਾ
hwis	vialisਮਾਮਲੇ'
pyak	ਭਰਾਨੂੰ
lyin	ਲਾਈਨ
tyas	ਸਾਰਣੀਵਿੱਚ
hyun	ਨਦੀ
kyac	ਅੱਖ
tfan	ਅਚਾਨਕ
kcin	ਡੂੰਘੇ
hmuc	ਮਕਸਦ
cyac	ਲਹੂਦੇ
hmap	ਉਠਿਆ
tlin	ਠੰਡੇ
hyif	ਅੱਗੇ
tyam	ਦੇਰ
hnaf	ਲਓ
hkip	ਕਰੀਬ
myan	ਮੇਰਾ
tsin	ਗਿਆਨਨੂੰ
hkup	ਕਾਪੀ
hsam	ਪਤੀਨੂੰ
hlis	ਛੇ
cwit	ਜੀਵਤ
cyan	ਅਮਨ
myat	ਯਾਦਹੈ
tyic	ਕੁਦਰਤੀ
hfut	ਡਿੱਗ
swas	ਸੇਵਾ
hsap	ਨੂੰਛੱਡਕੇ
pcit	ਕਾਪੀਰਾਈਟ
hyim	ਫੌਜਦੇ
kyas	ਘੋੜਾ
plic	ਭਵਿੱਖ
pcak	ਪੱਛਮ
hpis	ਦਾਭੁਗਤਾਨ
hyuk	ਲਾਲ
hwun	ਸੋਨੇਦੀ
twin	ਇੱਛਾ
plan	ਖੇਡਣ
hpus	ਦੇਦਫ਼ਤਰ
syun	ਸਰਕਾਰਨੂੰ
kyic	ਕਲੀਸਿਯਾਨੂੰ
htaf	ਤਾਕਤ
hlun	ਲੰਬਾਈ
kyin	ਕੰਪਨੀਨੇ
kyis	ਕਾਗਜ਼
mlan	ਸੰਭਾਵਨਾ
hcim	ਖਾਸਕਰਕੇ
cyas	ਨੂੰਜਨਮ
twac	ਵਿੰਡੋ
nyat	ਸੁੰਦਰਤਾ
hcus	ਬਾਅਦ
htup	ਡਿਊਟੀ
htif	ਦੂਰੀ
pyas	ਪੈਰ
hlas	ਜੰਗਲੀ
ksin	ਹਰੇ
hmaf	ਸਮੱਸਿਆ
myac	ਮੁਸਕਾਨ
hsim	ਸਲੀਪ
kyit	ਹਵਾਲਾ
kwik	quotativeਮਾਮਲੇ'
fwan	ਦੌਰੇ
slan	ਦੀਪਾਲਣਾ
psit	ਮੌਜੂਦਗੀ
hmic	ਮਿੱਠੇ
hmuf	ਮੂੰਹ
hfin	ਅਮੀਰ
tcam	ਦੁਸ਼ਮਣ
psuk	ਟੁੱਟ
kcap	ਜਹਾਜ਼ਨੂੰ
pwan	ਸੰਮਲਿਤਵਿਅਕਤੀ
hfic	ਪ੍ਰਭਾਵ
tcuc	ਦਿਖਾਈ
hkim	ਗੁਪਤ
pyin	ਕ੍ਰਿਪਾ
pwit	precativeਮੂਡ
pyit	politeਰਜਿਸਟਰ
cwak	ਬਦੀ
myak	ਮਾਰਚ
tcas	ਸਥਾਨ
hlaf	ਰਹਿਣ
psat	ਇਸਦੀਬਜਾਏ
nlan	ਨੀਲਾ
psac	ਅਸੰਭਵ
kcuk	ਸਕੂਲਦੇ
kcit	ਦਾਵਿਆਹ
kcak	ਭੋਜਨ
syis	ਵੀਹ
tlac	ਚੁੱਪ
hcip	ਸੰਭਾਵੀਪਹਿਲੂ
kwin	ਦੇਣ
tsit	ਬੰਦਕਰ
pyac	ਭਾਸ਼ਾ
hsus	ਹਫ਼ਤੇ
hcup	ਹਾਲ
cyap	ਹੈਰਾਨ
tfin	ਜਨਮ
fyat	ਅਦਾਲਤਨੇ
hnip	gnomicਪਹਿਲੂ
tsak	ਆਦਰ
tlas	ਦੀਕੀਮਤ
syuc	ਰੁੱਖਨੂੰ
plat	ਕੰਧ
cyak	ਸਵਰਗ
twip	inchoativeਪਹਿਲੂ
mlat	ਹੁਕਮ
swit	jussiveਮੂਡ
mwas	ਮਹੀਨੇ
hwaf	ਸੰਪੂਰਣ
tyap	ਦਾਤਜਰਬਾ
ksac	ਹਾਲਾਤ
syac	ਤਾਜ਼ਾ
hnuk	ਡਿਊਕ
kwak	ਕਵਰ
tyuk	ਪੂਰਬ
pwac	ਪੱਥਰ
hkif	ਚੰਗੇ
nyac	ਦਿਸ਼ਾ
cyis	ਕੁਰਸੀ
tyuc	ਉਡੀਕ
tsun	ਪਿੰਡਦੇ
tyik	ਇਸਗੱਲਨਾਲਸਹਿਮਤ
hnum	permissiveਮੂਡ
slak	ਦੀਸਫਲਤਾ
tsic	ਕੋਸ਼ਿਸ਼ਕਰ
slat	ਪਹਾੜੀ
hmik	ਸੰਗੀਤ
hkus	ਪੁਕਾਰ
hsip	ਸੱਤ
hpaf	ਪ੍ਰਾਈਵੇਟ
nwas	ਖ਼ਬਰੀ
tfac	ਸੀਨ
fyan	ਬਾਗ
cwas	ਸ਼ੁਰੂ
hfik	ਵੰਡਣਾਤਮਕਮਾਮਲੇ'
lyac	ਸਿੱਖ
syik	ਸਿਆਸੀ
clin	ਹੈਨਰੀ
cyin	ਝੂਠ
tsas	ਸੁੱਟ
cyik	ਦਾਅਧਿਕਾਰ
tlap	ਮੰਜ਼ਿਲ
cyam	ਗਰਮੀ
tcut	ਧਰਮ
tcap	ਇਸਕੇਪ
hlut	ਲੇਖਕ
pyun	ਭੂਰੇ
tcuk	ਦਰਦ
swan	ਬਸੰਤ
hmun	ਨਰਮ
kyun	ਕੋਨੇ
nyak	ਟ੍ਰੇਡਮਾਰਕ
tsis	ਨੂੰਇਨਸਾਫ਼
psas	ਉਤਪਾਦਨ
cyaf	ਹਾਸਾ
hwut	ਭੁੱਲ
hyup	ਯੂਰਪ
hwap	ਅੱਠ
psak	ਪਾਸ
kyap	ਭਿਆਨਕ
pyic	ਦੀਲੋੜਹੈ
hmim	ਦਰਮਿਆਨੇ
hsaf	ਸਾਹ
hmis	ਸਿਆਣੇ
hsum	ਵੱਧਦੇਮਾਰਕਰ
ksat	ਸੋਹਣੀ
ksit	ਕਬਰ
tsap	ਟਾਪੂ
kyam	ਡੇਰੇ
tcum	ਨੂੰਛੂਹ
cyun	ਕਿਸਮਤ
psic	ਕੰਢੇ
tyun	ਨੂੰਡੋਮੇਨ
mwit	commissiveਮੂਡ
tlut	ਡਿਗਰੀ
myit	ਸਰਦੀ
kfan	ਚਾਲ-ਚਲਣ
slac	ਚੱਲ
myin	ਮਿੰਟ
tyip	ਦੀਅਗਵਾਈ
klas	ਕੱਚ
pfat	ਬੋਰਡ
cyic	ਵਿਅਰਥ
swam	ਮਾਮਲੇ
syam	ਸੁਰੱਖਿਅਤ
tsut	ਡਾਕਟਰ
hlip	completiveਪਹਿਲੂ
kcas	ਹਨੇਰੇ
nyun	ਨਿੱਘੀ
hpuc	ਪੀਣ
tlam	ਉਦਾਹਰਨ
hfun	ਕ੍ਰੋਧ
tsik	ਬਾਵਜੂਦ
tsam	ਨੂੰਸਿੱਧਾ
hmup	ਟੋਪੀ
klak	ਕੁੱਤੇ
slin	ਸਿਲਵਰ
swac	ਨੌਕਰਨੂੰ
kcam	ਹੰਕਾਰ
pyik	ਗੱਡੀ
myut	ਨੈਤਿਕ
syak	ਦਿਓ,
swat	ਤਲਵਾਰ
kyuk	ਹਮਲੇ
clac	ਦੀਸਿਹਤ
tyaf	ਪੈਰਾ
swic	ਸਮਾਜਿਕ
tfit	ਰਿਫੰਡ
hkaf	ਅਧਿਕਾਰੀ
pcas	ਨਜ਼ਰ
nyam	ਮਹਿਮਾ
tfat	ਬਾਰ੍ਹਾ
pcut	ਲੱਗੇ
pwin	ਸ਼ਰਾਬ
mwat	ਸੁਆਦ
fyac	ਲੋਹੇ
syap	ਵੰਡਣ
myap	ਵਪਾਰ
hyum	ਵਰਤ
fwak	ਜੱਜ
klat	ਕਪਤਾਨ
twap	ਛੁਡਾਊਪਹਿਲੂ
kcic	ਉਤਸੁਕ
kwic	ਵਿਦੇਸ਼ੀ
hnif	intensifier
myun	ਮਹੱਤਤਾ
tlic	ਅੰਤ
cyuk	ਗਰਦਨ
syut	ਆਜ਼ਾਦੀ
pfan	ਪਾਸੇ
kyuc	ਖੁਸ਼ਕ
pcap	ਨੂੰਪਾਸੇ
tfak	ਸਬਤ
tcik	ਸਬਤਮਾਮਲੇ'
twun	ਦੂਰ
tyis	ਤਰੱਕੀ
nyap	ਤੰਗ
plit	ਇਮਾਰਤ
hpif	ਸਫ਼ਾ
pwic	ਰੱਖਣ
syic	ਸ਼੍ਰੋਮਣੀਅਕਾਲੀਦਲ
tsip	ਪਾਪਦੀ
syim	ਬੀਮਾਰ
tcis	ਇਮਾਨਦਾਰ
pcun	ਬਕ
ksap	ਨੂੰਸਵੀਕਾਰ
lyam	ਸਟਰੀਮ
tcaf	ਧਿਆਨਨਾਲ
kwac	ਕੰਨ
hpup	ਰੋਟੀ
kcut	ਦੀਚੋਣ
nwam	ਜਾਨਵਰ
hsup	zoicਲਿੰਗ
nwit	eventiveਮੂਡ
tcim	ਉਸੇਹੀਘਟਨਾਮਾਰਕਰ
tlik	multiplicativeਮਾਮਲੇ'
kyus	ਪਾਰ
hmus	ਮੋਟੀ
kfat	ਹਿੰਮਤ
nwat	ਵਧਣ
myic	ਬਾਰਿਸ਼
hpum	ਸਤਹ
swut	ਪਵਿੱਤਰ
clis	ਜੁਲਾਈ
mwun	ਫੈਸ਼ਨ
hfas	ਫਾਇਲ
cwac	ਮੋਢੇ
kwat	ਦਿਲਾਸਾ
nwac	ਕਿਸੇਵੀਵਿਅਕਤੀਨੂੰ
tcip	ਲੋੜੀਦੀ
kfac	ਘਾਹ
hmuk	ਖਿੱਚਣ
plin	ਪਹਿਲੇ
kwun	ਜੂਨ
mlik	ਮੱਛੀ
klin	ਰਾਜਧਾਨੀ
pfut	ਛਾਤੀ
twam	ਦਾਅਵਾ
fyin	ਖ਼ਰਚ
nlit	ਤੁਹਾਡਾ
mlin	ਲੱਖ
pyut	ਪ੍ਰਾਰਥਨਾ
hluk	ਥੱਕ
ksut	ਨੂੰਮਾਰਨ
cyut	ਸ਼ੈਡੋ
psin	ਭਾਰ
kcis	ਸਲੇਟੀ
pyam	ਬਹਾਦਰ
mwac	ਸੰਤੁਸ਼ਟ
klam	ਦੱਸ
ksam	ਰਾਸ਼ਟਰੀ
hfip	ਕਮਜ਼ੋਰ
klik	ਵਾਦੀ
hkum	ਅਟਕਲਪੱਚੂਮੂਡ
clas	ਪੀਲੇ
cyuc	ਗਰਮੀ
mlac	ਬਚਿਆ
syip	ਬਰਾਬਰ
pwak	ਬਾਕਸ
tcif	ਇਸ਼ਾਰਾ
psip	ਅਸੂਲ
ksik	ਨਤੀਜਾ
tsim	ਸੀਜ਼ਨ
flan	ਵਿਗਿਆਨ
pcam	ਜ਼ਾਹਰਹੈ
kcun	ਬੋਰ
ksuk	ਚਾਚਾ
mlit	ਸੂਚੀਵਿੱਚ
pcik	ਖਤਰਨਾਕ
kwas	ਅਗਸਤ
hluc	ਪ੍ਰਸਿੱਧ
klit	ਅਣਜਾਣਹੈ
flak	ਜਾਣੂ
fyit	ਜਾਣੂਰਜਿਸਟਰ
lwat	ਪਾਠਕ
plun	ਤੁਰਨ
twas	ਦੋਵਾਰ
pcis	ਜਾਜਕ
fyas	ਜ਼ਖਮੀ
nlat	ਮਹਿਲ
myuk	ਮੂਰਖ
pfak	ਪੱਖ
tcuf	ਨੌ
cwap	ਹਮਦਰਦੀ
plac	ਬਰੱਸਟ
pyap	ਪਾ
lyic	ਵਰਦੀ
hcum	ਸ਼ੋਰ
lwit	ਸਾਹਿਤ
tsuk	ਦਰਜੇ
hfup	ਤੂਫ਼ਾਨ
kcik	ਜੇਬ
nwap	ਨਵੰਬਰ
tyim	ਦਸੰਬਰ
psaf	ਗੈਰਮੌਜੂਦਗੀ
nlac	ਆਬਾਦੀ
kyaf	ਦਾਧੰਨਵਾਦ
slis	ਲੜੀ'
pyaf	ਪੰਛੀ
mlak	ਮਾਲਕਨੂੰ
kwut	ਕੋਟ
hwuc	ਸੰਬੰਧ
pyis	ਤੇਜ਼ੀ
twuc	ਸਮੋਕ
nwak	ਜਨਵਰੀ
mlic	ਮਸ਼ੀਨ
tlis	ਦੰਦ
ksun	ਬਰਨਿੰਗ
clam	ਸ਼ਰਮ
klaf	ਗੁਣਵੱਤਾ
clit	ਰਿੰਗ
fyak	ਸ਼ਬਦ
fyam	ਸ਼ਬਦਮਾਰਕਰ
kwap	ਵਰਗ
hwip	ਐਤਵਾਰਨੂੰ
psis	ਕਵਿਤਾ
pwut	ਅਟੱਲ
kyim	ਖਰੀਦਣ
clic	ਖੇਤਰ
pyip	ਅਪ੍ਰੈਲ
kfap	ਅਕਤੂਬਰ
psut	ਇਕਾਈ
kcuc	ਕੌੜਾ
nlap	ਨੌਕਰ
hsok	ਢਿੱਲੀ
htet	ਪਾਠਨੂੰ
hbat	ਸਭ
hrit	ਕ੍ਰੈਡਿਟ
hzit	ਫੀਚਰ
hpet	ਕੁਲ੍ਲ
krac	ਬੇਰਹਿਮ
hduc	ਧੂੜ
hrik	ਅਮਲੀ
hron	ਰੰਗਨੂੰ
hnus	ਨੱਕ
hric	ਦੋਸਤਾਨਾ
srik	ਦੀਸਪਲਾਈ
hten	ਕੱਲ੍ਹ
tlet	hesternalਭੂਤਕਾਲ
slap	ਫੇਲ
hban	ਪਹਿਨਣ
hdat	ਅੰਨ੍ਹੇ
fran	ਉੱਡਦੀਹੈ
hdan	ਸ਼ੈਤਾਨਨੂੰ
htec	ਹੌਲੀਹੌਲੀ
hmon	ਮਿਸ਼ਨ
cran	ਕੁਰਬਾਨੀਦੇ
hran	ਜ਼ਮੀਰ
hmos	ਮੰਤਰੀ
nrit	ਊਰਜਾ
hcet	ਨੂੰਨਫ਼ਰਤ
hset	Center
hrin	ਤਰਕਸ਼ੀਲਲਿੰਗ
hcot	ਦਾਆਨੰਦ
hrip	ਸੰਖੇਪ
htep	ਭਗਤੀਨੂੰ
hcif	ਚਮੜੀ
hrat	ਛੱਤ
kran	ਤਾਜ
hkon	ਭਵਨ
tran	ਨਿਰਾਸ਼ਾ
hmif	ਮੀਲ
trin	ਸਰਕਲ
hgin	ਜੇਲ੍ਹਦੇ
hkop	ਪਿਆਲਾ
hcen	ਸਦੱਸ
swin	ਸਿਵਲ
hrac	ਹਰਜਗ੍ਹਾ
hris	ਕਸਟਮ
hbin	ਬਣਨ
hmot	ਮੀਟ
hdut	ਦੁੱਧ
hwen	vegetalਲਿੰਗ
nran	ਬਹੁਤਘੱਟ
hbac	ਚਚੇਰੇਭਰਾ
crut	ਪੁਲ
hsoc	ਸਟਾਕ
hsom	ਲੂਣ
nris	ਮਾਸੂਮ
hbit	ਬਚਣ
crin	ਪ੍ਰਸ਼ੰਸਾ
rwin	ਰਾਣੀ
hgut	ਗਿਣਤੀ
hdas	ਨਾਚ
hnot	ਹੋਟਲ
hdin	ਨੂੰਭਰਨ
hton	ਕੈਦੀ
hdak	ਦੁਕਾਨ
hlet	ਝੁੱਕ
hson	ਮਾਫ਼ੀ
hgek	ਸਮਲਿੰਗੀ
hras	ਰੇਤ
hsep	ਸਤੰਬਰ
hbic	ਤਬਾਹੀ
hlen	ਲਾਇਸੰਸ
hcon	ਕਾਫੀ
hgit	ਗਵਾਹਨੂੰ
kfon	ਰਸੋਈ
hbak	ਵੇਚਣ
tlim	ਇਲਾਜ
hsot	ਗਤੀ
kyut	ਕੰਪਿਊਟਰ
hnen	ਸਦੀਵੀ
htek	ਲਾਇਬਰੇਰੀਨੂੰ
hzan	ਰੱਖਣਵਾਲੇ
hbis	ਅਧਾਰ
hbun	ਉਲਝਣ
kcus	ਕੁੱਕ
hgat	ਮਾਰੂਥਲ
hwus	ਚੁੰਮੀ
hbif	ਆਈਸ
hbot	ਬਾਲ
hrut	ਦਲੀਲ
hdit	ਰਹਿਮਤਮੂਡ
hdis	ਦੋਸ਼ੀ
hjan	ਨੂੰਸਜ਼ਾ
plis	ਪੁਲਿਸਨੂੰ
hgan	ਓਹਲੇ
hsen	ਮੁਹਿੰਮ
nrin	ਬੇਸਮਝ
hyen	ਬੱਦਲ
frif	ਫਰਵਰੀ
hdik	ਦੀਬਿਮਾਰੀ
hnek	ਪਹਿਲਮਾਮਲੇ'
hbam	ਮਾਸੀ
hmen	ਨਿਮਰ
hdip	ਦੇਰੀਜ਼ਰੂਰੀ
prat	ਦੀਰਿਪੋਰਟਸਬਤ
hdet	ਅੱਧੀ
hjit	ਫਿੰਗਰ
hmoc	ਕਿਤੇ
pran	ਪ੍ਰੈਸ
kcec	ਖੇਤਰ'
hken	ਹਾਲ
hloc	ਉਦਾਸੀ
hrak	ਸਟਾਫ
htes	ਦੇਖਦੇ
rwan	ਇਨਾਮ
hdon	ਦਾਨ
htot	ਮੱਥੇ
hnet	ਦੂਤਨੇ
hdun	ਇਕਵਚਨ
croc	ਗਲਤੀ
hlon	ਸਵੇਰ
hyec	ਭੇਡ
hjin	ਧੀਰਜ
hrec	referential
mran	ਮਕਈ
htos	ਬਹੁਮਤ
hcos	ਕਦਮ
hkoc	ਕਦੇ-ਕਦੇ
hlif	ਲਾਭ
clak	ਖੰਡ
hjat	ਮਨੁੱਖਤਾ
tram	ਫਰੇਮ
hdic	ਡਿਸਕਨੂੰ
hkok	ਇਕੱਲੇ
srat	ਕਲਾਕਾਰ
crak	ਸੁਹਜ
hmet	ਈ-ਮੇਲ
hden	ਫੈਸਲੇਦਾ
gran	ਗਵਰਨਰ
crac	ਸ਼ਾਖਾ
hjac	ਜੋਸ਼
hdim	inductiveਮੂਡ
hcok	ਜਲਦੀ
hyet	ਦਾਤੇਲ
pwap	ਪਾਈਪ
trat	ਪ੍ਰਿੰਟ
tcot	ਠੋਸਇਸਮਾਮਲੇ
hdoc	Oh
hren	ਭਾਸ਼ਣਪ੍ਰਸੰਗ
tcon	ਦੁਪਹਿਰ
krin	ਕੈਬਿਨ
plam	ਅਲਾਰਮ
hnes	ਘਬਰਾ
tcen	ਗੱਲ
hsek	ਪਹਿਲੂ
plik	ਲਾਗੂ
slik	ਰੇਸ਼ਮ
hfen	ਫੀਸਦੀ
hgen	ਏਜੰਟ
hnon	ਯੂਨੀਅਨ
crik	ਨਰਕ
tcet	ਖਰਾਬ
mrat	ਮਿਕਸਡ
hdam	ਸਲਾਹਮੂਡ
hgac	ਲਾਲਸਾ
htoc	ਅੱਜਕੱਲ੍ਹ
hdac	ਦੀਸਲਾਹ
nwin	ਸੰਵਿਧਾਨ
srit	ਸਾਧਨ
hret	ਪੱਕਾ
nlin	ਆਨਲਾਈਨ
hzat	ਵੇਲਾ
klic	ਕਾਲਜ
hkek	ਪੂਛ
nric	ਪੀੜ੍ਹੀ
hgic	ਭੀੜ
hgak	ਬਿੱਲੀ
trit	ਸਿੱਧੀਸਬਤ
tyot	ਸੰਧੀ
hnok	ਸਮੱਗਰੀ
crit	ਛੱਡ
slen	Eleven
srin	ਖਸਲਤ
hpok	ਕਬੀਲੇ
hyot	ਡਰਦੇਮੂਡ
