hnit	infinitive
fyan	باغ
cwas	شروع
hfik	distributiveصورت
lyac	معلومٿئيٿو
syik	سياسي
clin	هينري
cyin	ڪوڙ
tsas	وڌائين
cyik	دليل
tlap	منزل
cyam	اونهاري
tcut	مذهب
tcap	فرار
hlut	ليکڪ
pyun	ناسي
tcuk	درد
swan	بهارجي
hmun	نرم
kyun	ڪنڊ
nyak	ٽريڊمارڪ
tsis	جسٽس
psas	پيدا
cyaf	کلڻ
hwut	وسارڻ
hyup	يورپ
hwap	اٺ
psak	بيتن
kyap	سخت
pyic	گهري
hmim	وچولي
hsaf	دم
hmis	حڪمتوارو
hsum	possessiveنشانن
ksat	وڻندڙ
ksit	قبر
tsap	ٻيٽ
kyam	ڪيمپ
tcum	رابطو
cyun	نصيب
psic	اڇليوسون
tyun	ڊومين
mwit	commissiveمزاج
tlut	وڏا
myit	سياري۾
kfan	ٺاهيندا
slac	ڊوڙندو
myin	منٽ
tyip	ڏس
klas	گلاس
pfat	بورڊ
cyic	چٽ
swam	ڪمن
syam	محفوظ
tsut	ڊاڪٽر
hlip	completiveپاسو
kcas	اونداھين
nyun	گرم
hpuc	پيو
tlam	مثال
hfun	ڪاوڙ
tsik	چوندارھيا
tsam	سڌوسنئون
hmup	ٽوپي
klak	ڪتو
slin	چاندي
swac	خادم
kcam	ناز
pyik	سکيا
myut	اخلاقي
syak	داخل
swat	تلوار
kyuk	حملو
clac	صحت
tyaf	پيراگراف
swic	سماجي
tfit	واپسي
hkaf	سرڪاري
pcas	چتائي
nyam	جلال
tfat	ٻارهن
pcut	مصروف
pwin	شراب
mwat	مزو
fyac	لوھ
syap	کيورهائڻ
myap	واپار
hyum	استعمالڪرڻ
fwak	جج
klat	ڪئپٽن
twap	cessativeپاسو
kcic	عجيب
kwic	پرڏيهي
hnif	intensifier
myun	اهميت
tlic	آخر۾
cyuk	ڳچيء۾
syut	آزادي
pfan	پاسن
kyuc	سڪي
pcap	منھن
tfak	evidential
tcik	evidentialصورت
twun	جيفاصليتي
tyis	جاريآهي
nyap	سوڙهو
plit	عمارت
hpif	صفحو
pwic	جوت
syic	اداس
tsip	گناہ
syim	بيمار
tcis	ايماندار
pcun	ڪناريتي
ksap	قبول
lyam	وهڪرو
tcaf	هوشياريسان
kwac	ڪن
hpup	ماني
kcut	چونڊي
nwam	حيوان
hsup	zoicجنس
nwit	eventiveمزاج
tcim	ساڳئيواقعينشانن
tlik	multiplicativeصورت
kyus	صليب
hmus	دلدار
kfat	مجال
nwat	سٺا
myic	مينهن
hpum	مٿاڇري
swut	پاڪ
clis	جولاءِ
mwun	فيشن
hfas	فائيل
cwac	ڪلهي
kwat	آرام
nwac	ڪنهن
tcip	جوارادوڪيو
kfac	گاهه
hmuk	ڪڍو
plin	کلڻ
kwun	جون
mlik	مڇي
klin	گاديءجو
pfut	سينو
twam	دعوي
fyin	خرچ
nlit	اوھان
mlin	لک
pyut	دعائون
hluk	ٿڪل
ksut	قتل
cyut	پاڇو
psin	وزن
kcis	ڀورو
pyam	بهادر
mwac	مطمئن
klam	ٻڌايان
ksam	قومي
hfip	ڪمزور
klik	واديء
hkum	نينمزاج
clas	پيلو
cyuc	گرمي
mlac	رهيٿو
syip	ڪتب
pwak	باڪس
tcif	نشاندهي
psip	اصول
ksik	پڇاڙي
tsim	موسم
flan	سائنس
pcam	apparently
kcun	هليرهيو
ksuk	چاچو
mlit	فهرست
pcik	خطرناڪ
kwas	آگسٽ
hluc	مشهور
klit	نامعلوم
flak	واقف
fyit	واقفتيگهڻن
lwat	پڙهندڙ
plun	پنڌ
twas	ٻيهر
pcis	پادريء
fyas	زخمي
nlat	محلات
myuk	گهڙيل
pfak	احسان
tcuf	نو
cwap	همدردي
plac	پٿرن
pyap	اسي
lyic	تيارٿي
hcum	شور
lwit	ادب
tsuk	سپههسالار
hfup	طوفان
kcik	کيسو
nwap	نومبر
tyim	ڊسمبر
psaf	غيرموجودگيء
nlac	آبادي
kyaf	آنو
slis	سيريز
pyaf	پکي
mlak	مالڪ
kwut	ڪوٽ
hwuc	لاڳاپا
pyis	وهن
twuc	دونھون
nwak	جنوري
mlic	مشين
tlis	ڏند
ksun	ٻرندڙ
clam	شرم
klaf	معيار
clit	منڊي
fyak	جملي
fyam	جملينشانن
kwap	چورس
hwip	آچر
psis	شاعري
pwut	undefined
kyim	خريد
clic	پوک
pyip	اپريل
kfap	آڪٽوبر
psut	شيون
kcuc	ڪڙو
nlap	غلام
hsok	ڳالھائيندا
htet	متن
hbat	البت
hrit	ڪريڊٽ
hzit	خاصيتون
hpet	پندرهن
krac	ظالم
hduc	مٽي
hrik	عملي
hron	رنگ
hnus	نڪ
hric	دوست
srik	جيسامانجو
hten	ڪالهه
tlet	hesternalزمان
slap	لکان
hban	پائڻ
hdat	انڌا
fran	مک
hdan	شيطان
htec	جتان
hmon	مشن
cran	قرباني
hran	ضمير
hmos	وزير
nrit	توانائي
hcet	نفرت
hset	مرڪز
hrin	ناليماترجنس
hcot	لطفاندوز
hrip	ٿوريء
htep	عبادت
hcif	جلدئي
hrat	ڇت
kran	تاج
hkon	محل
tran	نااميد
hmif	ميل
trin	جودائرو
hgin	جيل
hkop	ڪپ
hcen	رڪن
swin	ديوان
hrac	هر
hris	رواج
hbin	واه
hmot	گوشت
hdut	کير
hwen	vegetalجنس
nran	نادر
hbac	سوٽ
crut	پل
hsoc	اسٽاڪ
hsom	لوڻ
nris	معصوم
hbit	پاسو
crin	سندستعريف
rwin	راڻي
hgut	شمار
hdas	ناچ
hnot	هوٽل
hdin	ڀريندا
hton	قيدي
hdak	جودڪان
hlet	جوانڪارڪندا
hson	معافي
hgek	ڇوڪرو
hras	واريء
hsep	سيپٽمبر
hbic	بيشڪ
hlen	لائسنس
hcon	ڪجيٿو
hgit	شاھدي
kfon	بورچيخاني
hbak	وڪرو
tlim	علاج
hsot	رفتار
kyut	ڪمپيوٽر
hnen	دائمي
htek	لائبريري
hzan	هجن
hbis	بنياديطور
hbun	مونجهاري
kcus	پچائڻ
hgat	ٿر
hwus	چمي
hbif	برف
hbot	طالبالمولي
hrut	دليل
hdit	benedictiveمزاج
hdis	ڏوهاري
hjan	سزا
plis	پوليس
hgan	لڪايو
hsen	لڳن
nrin	اڻڄاڻ
hyen	ڪڪر
frif	فيبروري
hdik	بيماري
hnek	شروعاتصورت
hbam	چاچي
hmen	عاجز
hdip	لکندڙندير
prat	ٻڌايوevidential
hdet	آڌيرات
hjit	آڱر
hmoc	اوڏانهن
pran	پريس
kcec	علائقي
hken	تازوتوانوهوندو
hloc	دردن
hrak	عملي
htes	اگھڙنکي
rwan	انعام
hdon	موڪليندڙ
htot	پيشاني
hnet	ملائڪ
hdun	مانسمجھان
croc	غلطي
hlon	صبح
hyec	رڍ
hjin	صبر
hrec	referential
mran	کارن
htos	اڪثريت
hcos	اپاء
hkoc	ڪڏهنڪڏهن
hlif	نفعي
clak	کنڊ
hjat	انسانيت
tram	طئه
hdic	ڊسڪ
hkok	اڪيلو
srat	فنڪار
crak	چارم
hmet	ايميل
hden	فيصلو
gran	گورنر
crac	شاخ
hjac	جوش
hdim	inductiveمزاج
hcok	جلدي
hyet	تيل
pwap	چلم
trat	پرنٽ
tcot	بيڪارڪم
hdoc	آه
hren	وڪيپيڊياسلسلي
tcon	منجھند
krin	ڪئبن
plam	الارم
hnes	نروس
tcen	مشاهدي
hsek	پاسو
plik	اطلاق
slik	ريشمي
hfen	سيڪڙو
hgen	ايجنٽ
hnon	يونين
crik	دوزخ
tcet	عيب
mrat	ملايو
hdam	admonitiveمزاج
hgac	لوڀ
htoc	اهڙو
hdac	صلاح
nwin	آئين
srit	آلي
hret	محڪم
nlin	آنلائن
hzat	tide
klic	ڪاليج
hkek	پڇ
nric	جڳ
hgic	ڀريل
hgak	بلي
trit	سڌيevidential
tyot	انجام
hnok	مواد
crit	لاوارث
slen	يارنهن
srin	ورتي
hpok	قبيلو
hyot	apprehensiveمزاج
cric	پناهه
hruc	بدتميز
cwin	سوار
hzak	لکن
dyit	صنعت
hpec	پيشو
nras	نرس
hcec	درس
hbut	بوٽ
hmec	منجھيل
twot	سرگرمي
crat	ڇنڇر
hkot	گنجائش
hnec	آس
hwuf	بيوه
cren	وسري
nrat	تارو
hget	مهمان
hbik	رحمت
brin	ڪهڙا
hpot	موجود
trac	مزاحمت
prac	حاصل
hcoc	رهان
hpon	صوبي
hwim	سڀيتا
dwan	اونڌا
cwok	صدمو
hdok	ڊرائيونگ
crun	خزانو
hzik	ٻج
hrot	زمانماضيحال
hket	ستل
hcek	فرنيچر
hrop	رسي
mrac	مهم
byit	جيدعوت
trak	سالياني
hzin	ڏکڻ
sric	تقريب
clik	شڪار
trap	لبرل
hrim	عيسائيت
hrus	اڄڪلهه
blat	مذبح
cyon	ٺهي
hwep	ويب
krat	نو
tris	واڱڻائي
kcot	گڏ
hben	اليڪشن
trik	پيتل
kfit	لفٽ
tcec	بدلي
nrik	قطعيمضمون
grat	شهنشاهه
dran	انتظاميه
hpen	عربن
cluk	بدصورت
nrac	ضرر
ryin	تربيت
hrun	رول
nwic	انچ
slit	گولين
gzat	اخبار
krot	واڍي
drit	کيڏاڙھيءکان
hzis	آنسو
hdap	ارڙهن
sris	تاريخي
mrut	مجموعي
nyik	گاري
bran	گھوٽ
drat	ڀاڙي
djan	ديو
glat	سادگي
hpoc	سرء
pras	قضا
hgot	گڏجاڻي
tret	ٿيٽر
tras	مقابلو
rwit	رقيب
hfon	نظرايندا
klot	coach
hmum	مزاح
drac	وڪيپيڊيا
rwas	ناول
tset	انتقام
hdot	distaldemonstrative
ryut	حاسد
hwon	دعوت
byat	سڙي
flac	فليش
prot	تصوير
crek	صلاح
htok	هيء
htop	لعنت
prit	imprecativeمزاج
hces	لاچار
klup	ڪلب
hnos	ٻوڏ
dwin	بيحسي
prin	افق
mrit	assumptiveمزاج
tcoc	لڪ
hcom	همآهنگي
grit	کنوڻ
tlot	ننڍپڻ
hgik	knee
hwes	غيرشعوري
hzac	پاڻ
hsec	سافٽويئر
tson	ادارن
ryit	پنهنجيمرضي
dlin	نظموضبط
slip	پرچي
klon	انقلاب
hfim	هاريء
hpom	پليٽفارم
cyen	شاگرد
hgec	غار
hroc	روايت
srac	جميع
ryat	الميو
kcen	ڪنواري
hbap	الوداعي
krik	تنقيد
krap	ڪپهه
fwat	اسپتال
kcet	ڪرايو
hgas	گئس
pfin	ناگزير
dlit	پتي
ryan	ترجمو
sran	جنازي
mrin	اٽو
hram	رومانوي
dlan	ڊالر
hzas	ڪريوٺندو
hsos	سورهن
klen	ڪالوني
gyin	ونگ
hsif	شعر
cluc	مڪر
prip	تياري
hzut	mist
dwat	دوا
krit	proofread
sras	بسيرو
hses	چوڏهن
brat	اعتراض
flat	امل
hjic	ڇهن
slic	اسر
hbuc	يوزر
tron	نارنگي
byan	غسل
hrif	مديخارج
tlip	قائم
blan	ٽوڪري
kris	سيڪريٽري
hyon	انهيسانگڏگڏ
tren	اڄ
dlat	hodiernalزمان
hzic	زهر
tfic	پڇاڳاڇا
tlen	ڏات
hlim	آبهوا
dyat	سنگتي
kcon	لاھڻ
dlac	ڌوئڻ
krak	اقرار
hbas	ڪوڙين
hkec	ڪوئلي
hrek	بحال
hkos	ٻيڙين
hwif	وائيس
tric	ٿوريوقت
hdep	delimitativeپاسو
mwak	انبار
ksot	بون
hnoc	سومر
nlas	اڱارو
brac	اربع
frap	وفاقي
pfit	نمائندو
pcoc	قطب
lyen	ململ
swak	ٻڏڻ
pcen	صدرآصفعليزرداري
brit	بيانتها
hwec	گھيرو
hwet	آنڊن
hlos	ماڙيءتي
hbon	جوڳي
pcon	ٽامي
hsem	چوٽيء
lwac	سستو
tsos	تڪرارن
kwen	سچاانسان
trun	آورد
trut	بت
hrap	توپخانا
hgap	گرفتاري
trot	گرميپد
grin	پاڙي
hjak	آغوش
hpek	سٿ
hlus	deer
hwos	سمهڻجوڪمرو
tsuc	بش
pcuc	ڳڀيرڻ۾
cris	وارث
clun	وک
hpes	اڻوڻندڙ
nlet	اڻپورا
hrom	پروگرام
pyon	پيان
swet	persuade
dric	لڪل
tyen	چڱيريتواقف
hruk	بيرحمي
frat	لڳايو
hyoc	طمعهوندي
hlep	telicپاسو
nrot	بينالاقوامي
nret	violently
hfif	فلسفي
pfic	نمائندگي
hmek	حساس
hfec	ڀلائي
myik	مڇيمارڻ
truc	چوري
tcop	شرڌا
rwic	رٽائر
htom	معيشت
glan	گيلري
pren	ٻيو
hlek	atelicپاسو
nrak	سنسڪرت
truk	ٺڪ
hjim	prohibitiveمزاج
rwat	ڳنڍ
hcep	سيل
dyan	آنا
jrat	مصنوعي
nren	وحي
ksic	بحران
tsoc	ڳولا
lwan	لنچ
hpos	پائن
hcuf	لوڏا
tcus	ابڙو
pset	وڌائڻ
hkep	ٽامي
swis	ملاح
prim	شاهي
trip	whip
cras	پھراڻ
swap	سويپ
syet	مسودا
htof	چور
clen	چئنل
kwit	شخصيت
klok	ڀؤ
hrok	اصلاح
hguc	اڃ
kcim	خطرو
hpem	کجيء
psik	اسپيڪر
frit	حد
cret	بصر
mrak	نيزن
syen	اجلاس
tcup	نم
hyek	مسافر
trim	زهرا
plak	شڪايت
hyok	ڪنڊ
hgam	ڍڳي
hmok	مل
jrac	نقشي
kloc	نڙ
gyit	ڄاڻيواڻي
hbip	بيئر
mlet	velvet
lyap	فحش
cwen	ڌڻ
bwan	niece
tses	تيرهن
jrit	ثابت
nlak	وارادستخطي
sron	وير
cruc	جمع
broc	برش
dlot	ڊائونلوڊ
krim	ڪريم
pric	گندرف
prut	زوري
hgon	ڄميل
sram	لفظي
pfot	ملازم
hlot	رٿرٿي
djin	پئسنعيوض
hlok	ليپ
hpep	صوف
hwot	مروڙي
dlak	بحث
brik	رڪنيتحاصل
nlis	transcribe
hbet	شرطلڳي
pris	وائرس
hjik	مھماني
blit	childish
hjap	خلعت
tfik	ڌيان
hdaf	پھچڻ
hpop	ناٽڪ
kcaf	روپوش
kcoc	خم
hrum	جيمرمت
cyim	ڳجهه
dyic	تعليمي
hgoc	کڏ
drak	فتنهو
plas	ڪنجوسي
byin	انگن
hzap	عيسائيخانقاھ
nlot	وفاداري
mrik	مشيني
hsop	ڪاميابي
crap	چانديءجو
kyek	ڪيڪ
nrut	مھماني
syes	سر
hjet	سترهن
hjen	جنسمونث
hmom	ماکي
hdec	افسوس
lwen	ڏندڪٿا
slot	چلهي
frac	باغي
gwan	اڳڀرائي
mruk	بهتر
swot	دلدل
zlan	كما
hnem	پراين
hdes	ڊريسنگ
prak	نصيحت
frin	scenery
hfet	جيمخالفت
cros	مصرع
ryon	ناليماتر
tcos	فصل
tsen	پروسيسنگ
hwek	بگھڙ
nlik	نفي
klap	قالين
dras	ھجو
prop	زرخيز
slim	whistle
hgis	پنير
krut	کيچٻين
srot	ڄاڻندي
bjan	ڀلن
nwen	نيوي
myas	ماسڪ
kwaf	ترقيء
twis	cab
pcip	پينسل
srap	سبزي
sren	exhibit
tlun	سلوار
hrup	ڪرپشن
nrip	ڪابينا
srup	سوپ
jran	جراح
bjat	الائونس
gyat	جاسوس
hlem	دوج
srak	تجريدي
kson	تلفظ
cwis	خميس
sret	سچي
hraf	ٽريفڪ
hres	تعمير
hsuf	وس
rwak	ٽوڙيو
twon	زيور
hfus	صحتيابي
hkom	ڪوڊ
djat	(Hunter)
nlut	Newsletter
hsef	نانگ
mris	جمهوريت
bric	بيٽري
mlam	سسو
zran	شيئرنگ
cron	جوش
hzen	ترڻ
traf	پٽي
cwaf	لفافو
srip	سگریٹ
mrot	موٽر
swon	رضاڪار
ryak	رد
pfun	جزوي
blac	سامان
mret	وزارت
hjon	جنسي
kcok	ڪهاڙي
dram	هيرن
kren	متبادل
tcek	گونج
hdif	سڃاڻپ
tfas	سفير
hfot	مشتمل
lwas	سست
hmep	momentaneپاسو
kfin	نسخي
mwin	ريزه
hrem	ري
pram	چڙهڻ
byac	cellar
mren	يادگار
swen	سينيٽ
kras	تابوت
hgun	سڪيء
nlok	پئجيويا
ryic	زرعي
gwin	جھولي
srut	meadow
hkes	پيچيده
hfis	استعيفيڏئي
frak	باربار
hnom	سازش
hcop	سرائي
hlec	مرچ
mlot	ڪيتراسريلا
zrat	اميدوار
proc	سائين
flik	Fox
cyet	undefined
hgim	چمني
slet	hedge
tcok	جيدرستگي
bjit	اڳوڻيميت
brot	bud
bwat	ڪمبل
hdus	سور
gwat	عاج
kret	ست
nwet	مبصر
jwan	آيون
nwis	ميخن
mwic	مک
bzat	اداڪار
gyan	مٺو
zyit	ايگزيڪيوٽو
blic	دوکو
pcet	غيريقيني
tsot	ٻٽو
bwit	چوديواري
tres	دٻاء
hkof	واپرائڻ
nyen	صدائون
hles	سوچيان
cyek	گوني
hjis	سوئي
gjan	سڄو
prec	پڪا
drot	ڪنٽرول
kcek	وکر
twic	ڪڪڙ
brak	بيرل
zwat	عادي
clap	عاديپاسو
tsec	ماهر
bwin	مرعوب
cwet	هوندو
hbek	baker
zlin	زيتون
mron	وإن
drin	ڪهڙو
psap	بينقاب
gjin	سالگراه
clut	ڪوڏر
cwun	خوشبودار
twaf	trivial
pcot	پالتو
krok	کوپڙي
dlik	قانونساز
cwic	خوشقسمتيءسان
srun	frown
crec	تباهه
jlan	حاشيہ
kcip	چيمپئن
blin	ارب
ryik	ڪيميائي
mlas	نبض
flit	چويٿو
hzet	knot
cwik	باقيرھنديجو
twet	گھاگھر
mwik	هفتيوار
tfis	فني
tlon	گاڏي
cram	undefined
grac	مضبوط
kraf	ڪانو
trup	وصف
hduk	ٿلهو
cruk	شعر
nrap	housekeeper
crot	شاهراهه
mlip	مليشيا
hfoc	photograph
nres	سالميت
plos	گڏوگڏ
tfam	شفاف
nlic	اڻويهه
hwok	معني
nlen	مضموننويس
fyic	افاديت
hwuk	منفرد
hgok	حياتياتي
flic	نظريي
flot	مجال
hboc	جواب
hwoc	ڏائڻ
syot	هڪڙو
cwip	champagne
hbes	بينر
lwic	طلاق
blot	بجر
cwot	قيد
cwam	رڳ
prik	اهڙن
hfum	فوم
grik	بجري
zrin	چنبڙائي
gren	سيارو
hfuc	قيامت
claf	إلى
flas	شيدائي
hjot	جاري
hbim	ماني
krek	پاري
hbec	undefined
tsaf	آپگهات
pwas	اڇلائي
plot	صحافي
kfak	خرچيندا
blak	ڪوٺي
hdos	ڄمي
kwis	شاندار
kcos	کيتھمتلائين
psen	پينشن
kres	فعل
hzon	بندر
srim	دستخط
glin	ٽاريندو
mlut	بدمعاش
myot	آمد
fwac	زندهه
troc	مشعل
hgaf	گرامر
hyop	بتيلي
ksip	ناپيد
sres	excursion
hnup	گنبذ
hzun	ضد
mric	سياسي
gjat	ڊ
hros	ڪينسل
zrac	بيھمت
tros	ٽوسٽ
myus	ڪوئو
dwac	آلاپ
byak	بکري
htef	درزي
hfek	سبز
dzan	عائد
nyon	گمنام
zrit	رواجيتيگهڻن
pcos	راندين
hjec	ڳاري
dlas	حذف
mras	ڇٽي
mram	معدني
cwut	صلحنامي
hbok	بدڪ
swun	سپ
dwak	گڏين
plif	ولا
slon	سلائي
tfut	congratulate
djac	پيدا
hjas	مقابلي
kric	rabbit
kwot	موصل
gzan	ضمانت
clot	رانديگر
ksek	مقطع
psam	پورڻ
mwut	owl
htem	مستقل
clon	ستار
dzin	سنڌواسي
rwim	جيحوالي
hyof	فائدو
dron	بلائن
dwit	auditoryevidential
sroc	روانگيواپار
hzot	هجن
djik	ڄاڻيواڻي
kfik	lid
ryun	ريگيوليشن
hmes	ناظم
rwac	هارڊويئر
sruk	سرڪس
sros	ننڍين
bzan	فاقن
kset	ميوزڪبينڊ
bjon	bacon
hjut	لامحدود
tfen	دفاع
zwac	نقصان
dyin	سوچويچار
myis	موسيقار
mlis	ذهني
pret	پوري
tsek	دان
hlom	شهزادي
ksos	کنگهه
crok	مٿيجوسور
flin	زرخيزي
mrun	هاري
swec	بيترتيبي
syuk	چمچو
blun	لغڙ
tcep	وڪيلن
fric	refreshment
rwik	عمودي
rwen	preventing
flet	inferentialevidential
pfac	پبلشر
srek	vinegar
tfun	سرنگ
pwet	puzzle
gyik	چيڪلو
fwot	ڦٽي
lwin	متوازن
jwin	جگر
bwik	sublativeصورت
hdup	dip
hnop	هڪهٽي
bwic	سبميرين
ryen	قطع
hcem	زلزلو
hbos	ليبارٽري
nrek	ورڪر
ryim	ترنم
nyic	تعبير
dwas	سفارتخاني
rwok	لوڌڻ
kram	جمهوريت
