hnit	infinitive
hsin	လူမှုရေးအခြေအနေတွင်
hkac	ဘယ်တော့လဲ
hmip	မစုံလငျရှုထောင့်
klan	အဲဒီမှာ
hlak	elativeအမှု
hlik	illativeအမှု
htam	ညွှန်ကြားချက်စိတ်ဓါတ်များ
hlat	Electivequantifier
hkam	ဘာ
hwat	မေးခွန်းစကားလုံး
htap	copula
hpat	လူ
nyan	အထီး
hkas	တတျနိုငျသ
tcan	အခြား
hnuc	ဂဏန်း
twit	တဖက်သတ်ဆန်ဆန်quantifier
hsak	အချိန်အခြေအနေတွင်
htuk	ယာယီအမှု
htun	သာ
htum	hortativeစိတ်ဓါတ်များ
hyip	နောက်ကြောင်းပြန်ရှုထောင့်
hlit	ပြုမူမှုစိတ်ဓါတ်များ
pcic	ရ
tyut	နှစ်
hsat	မြင်
hkut	သိ
hcic	ဆင်း
hcap	ပြီးနောက်
hpam	ပဌမ
hlac	ဂြိုလ်သားအပိုင်
hkap	ဘယ်တော့မှ
hnic	inalienableအပိုင်
tyat	ဟောင်းနွမ်း
tcit	deliberativeစိတ်ဓါတ်များ
tcin	နေ့
hlam	လာ
hwak	သရသံ
hkin	သွား
lwak	Perlအမှု
hpip	တိုးတက်သောရှုထောင့်
lyan	ရှည်လျားသော
hsac	ပွောဆို
kyan	ဘယ်လိုလဲ
htas	နောက်တဖန်
hsic	ဒီမှာ
hcik	ထင်
hcak	ရှေ့နောက်စကားအောက်မှာ
hfan	တွေ့ရှိရ
hsun	လက်
hyac	လည်း
nwan	လူငယ်
tyit	ဆန့်ကျင်
tlan	ဘုရားသခ
twak	delativeအမှု
hmin	ဘာမြှ
hyas	တခါ
hlap	semelfactiveရှုထောင့်
kcac	လက်ဝဲဘက်
hyic	လွှ
hcas	အိမ်
hwac	ကမ္ဘာ
tyin	သုံး
hnun	လက်သစ်
hcuk	အာရုံ
pyan	ချစ်ခြင်းမေတ္တာ
hsis	အမြဲ
hyam	ည
hyap	ရှငျဘုရငျသ
hkic	အကြား
hmas	စိတ်ကို
cyit	နှလုံး
pluc	paucalအရေအတွက်
kyik	ဘာဖြစ်လို့လဲဆိုတော့
ksak	ကြောင်းကျိုးဆက်စပ်ကိစ္စတွင်
tcun	ပြုဘူး
hnim	နာမတျောကို
tsan	သငျ့လျြောသောနာမ်
klac	ပြည်
hpun	ဟုမေး
cyat	မြင်နိုင်evidential
pcac	ပိုကောင်း
hmac	တခဏ
hnas	မနိုင်
hwic	ရေ
twim	desiderativeစိတ်ဓါတ်များ
kwan	အလင်း
tlat	စကားလုံး
tyan	တံခါးပေါက်
hsas	နံနက်
syat	မှီတိုငျအောငျ
twik	Terminatorအမှု
hpit	အဖြူ
pcan	ပိုက်ဆံ
hyis	ဆင်းရဲသော
mwan	သေဆုံးခြင်း
hfam	ပုံသဏ္ဌာန်
nwik	inessiveအမှု
kcat	အတူတူ
tsac	ခဏခဏ
pyat	မိတျဆှေ
psan	တဝက်
hpim	အလွန်အရေးကြီးသည်စိတ်ဓါတ်များ
hyuc	ပတ်ပတ်လည်
hfat	ကိုစလှေတျ
hcis	ဇနီး
kcan	ယုံကြည်
hsik	အများပြည်သူ
htus	ပြည်နယ်အခြေအနေတွင်
hpas	သား
clat	ကလေးများ
tyak	ထို့ကြောင့်
cwan	မျှော်လင့်ချက်
syin	ချစ်လှစွာသော
hkuc	မြင့်သော
tyac	ဖတ်
syit	မြို့
hlic	ပြီးပြီ
hfit	factiveevidential
tcac	မိန်းကလေး
hcun	ကြား
ksan	အနည်းဆုံး
hyaf	ဖြစ်ကောင်း
kyat	တကယ်ပါပဲ
tcic	ကိုယ်ခန္ဓာ
hwit	ပြန်လာ
cwat	လေ
hfaf	ပညတ်တရားကို
hput	ကူညီပါ
lyat	အက္ခရာ
ksas	လေး
hpic	optativeစိတ်ဓါတ်များ
hfuk	မီး
hcam	နာရီ
twat	စစ်
kyak	တော်တော်များများ
tlit	ဒုတိယ
pcin	နောက်တွင်
hmut	ပျောက်ဆုံး
clan	တထောင်
hfac	မိသားစု
twan	အသက်ဝိညာဉ်
hwas	မေးခွန်း
syan	သမ္မာတရားကို
htis	ချမှတ်ခြင်း
tsat	အလားအလာစိတ်ဓါတ်များ
lwik	allativeအမှု
nyin	မျက်ဝါးထင်ထင်မြင်တွေ့ကျား,မ
hfak	ငါး
tcak	တူညီတဲ့ဘာသာရပ်အမှတ်အသား
htuc	ကွဲပြားခြားနားတဲ့ဘာသာရပ်
hnap	အဖွေ
hmit	ပင်လယ်
hcuc	ကြောက်ရွံ့သေ​​ာသဘောသည်
pcat	နားလည်သည်
syas	ဝေါဟာရများ
hcaf	ယုံမှား
twut	dubitativeစိတ်ဓါတ်များ
hkis	အနက်ရောင်
tlak	ယူလာ
hyus	လှသောအဆင်း
nyit	မျိုး
htip	တကျိပ်
ksis	အကွောငျးအရာ
hpuk	စာအုပ်
hlin	အီလက်ထရောနစ်
hkun	အကောင့်
lyas	စိတ်ဝင်စားမှု
lyit	ရေးသား
pwat	အိပ်ရာ
hnis	အသက်အရွယ်
hnut	counterfactualsခြွင်းချက်
slas	အတတ်ပညာ
hwis	vialisအမှု
pyak	အစ်ကို
lyin	လိုင်း
tyas	စားပှဲ
hyun	မြစ်
kyac	မျက်လုံး
tfan	ရုတ်တရက်
kcin	နက်သော
hmuc	ရည်ရွယ်ချက်
cyac	သှေး
hmap	နှင်းဆီပန်း
tlin	အအေး
hyif	ရှေ့သို့
tyam	နောက်ကျ
hnaf	ထင်မြင်
hkip	နီးပါး
myan	သတ္တုတွင်း
tsin	အသိပညာ
hkup	မိတ္တူ
hsam	လင်ယောက်ျား
hlis	ခွောကျ
cwit	လူနေမှု
cyan	ငြိမ်းချမ်းရေး
myat	သတိရ
tyic	သဘာဝက
hfut	ကျ
swas	ဝန်ဆောင်မှု
hsap	မှတပါး
pcit	မူပိုင်ခွင့်
hyim	တပ်မတော်
kyas	မြင်း
plic	အနာဂတ်
pcak	အနောက်
hpis	အခပေး
hyuk	အနီရောငျ
hwun	ရှေ
twin	အလိုဆန္ဒ
plan	ကစား
hpus	ရုံး
syun	အစိုးရ
kyic	ဘုရားရှိခိုးကြောငျး
htaf	ခွန်အား
hlun	အရှည်
kyin	ကုမ္ပဏီ
kyis	စက္ကူ
mlan	ဖြစ်နိုင်ဘွယ်ရှိခြင်း
hcim	အထူးသဖြင့်
cyas	ဝက်ဝံ
twac	ပြတင်းပေါက်
nyat	လှပမှု
hcus	ဗနာက်
htup	တာဝန်
htif	အကွာအဝေး
pyas	ခြေမ
hlas	ရိုင်းသော
ksin	စိမ်းလန်းသော
hmaf	ဒုက္ခ
myac	ပွုံးရယျ
hsim	အိပ်
kyit	ကိုးကား
kwik	quoteအမှု
fwan	အလည်အပတ်
slan	လိုက်
psit	ရှိနေခြင်း
hmic	ချိုမြိန်
hmuf	ပါးစပ်
hfin	ကြွယ်ဝသော
tcam	ရန်သူ
psuk	ကျိုးပဲ့သော
kcap	သငေ်္ဘာ
pwan	အားလုံးပါဝင်နိုင်ပုဂ္ဂိုလ်
hfic	သြဇာလွှမ်းမိုးမှု
tcuc	ပေါ်လာ
hkim	လျှို့ဝှက်ချက်
pyin	ကျေးဇူးပြု
pwit	precativeစိတ်ဓါတ်များ
pyit	ယဉ်ကျေးမှတ်ပုံတင်
cwak	ဆိုးသော
myak	မတ်လ
tcas	သောနေရာများ
hlaf	နေဖို့
psat	အစား
nlan	ပြာသော
psac	မဖြစ်နိုင်သော
kcuk	ကြောငျး
kcit	အိမ်ထောင်သက်
kcak	အစာ
syis	နှစ်ဆယ်
tlac	တိတ်ဆိတ်သော
hcip	အလားအလာရှုထောင့်
kwin	ပေးကမ်း
tsit	ရပ်တန်
pyac	ဘာသာစကား
hsus	ရက်သတ္တပတ်
hcup	ခန်းမ
cyap	အ့ံသြ
tfin	မွေးဖွားခဲ့ပြီး
fyat	ရုံး
hnip	gnomicရှုထောင့်
tsak	ရိုသေခြင်း
tlas	တန်ဘိုး
syuc	သစ်ပင်
plat	နံရံ
cyak	ကောငျးကငျဘုံ
twip	inchoativeရှုထောင့်
mlat	အမိန့်
swit	jussiveစိတ်ဓါတ်များ
mwas	လ
hwaf	စုံလင်သော
tyap	အတှေ့အကွုံ
ksac	အခွအေန
syac	လတ်ဆတ်သော
hnuk	Duke
kwak	ဖုံးလွှမ်း
tyuk	အရှေ့
pwac	ကြောကျ
hkif	မြင့်မြတ်သော
nyac	ညှနျကွားခ
cyis	ကုလားထိုင်
tyuc	စောင့်ဆိုင်းနေ
tsun	ရွာ
tyik	သဘောတူ
hnum	အလိုလိုစိတ်ဓါတ်များ
slak	အောင်မြင်ခြင်း
tsic	ကြိုးစားနေ
slat	တောင်ကုန်း
hmik	ဂီတ
hkus	အော်ဟစ်
hsip	ခုနစ်
hpaf	ကိုယ်ပိုင်
nwas	သတင်း
tfac	မြင်ကွင်းတစ်ခု
fyan	ဥယျာဉ်တော်
cwas	အစ
hfik	ဖြန့်ဖြူးမှုကိစ္စ
lyac	သင်ကြား
syik	နိုင်ငံရေးအရ
clin	Henry
cyin	မုသား
tsas	သွန်းပုံ
cyik	အာဏာ
tlap	ကြမ်းပြင်
cyam	နွေရာသီ
tcut	ဘာသာ
tcap	ထှကျပွေး
hlut	စာရေးသူ
pyun	ညိုသော
tcuk	နာခြင်း
swan	နွေဦးပေါက်
hmun	ပျော့ပျောင်းသော
kyun	ထောင့်
nyak	ကုန်အမှတ်တံဆိပ်
tsis	တရားစီရင်ရေး
psas	ဟင်းသီးဟင်းရွက်
cyaf	ရယ်မော
hwut	မေ့လျော့တော်
hyup	ဥရောပ
hwap	ရှစ်
psak	သွားတာ
kyap	ကြောက်မက်ဘွယ်သော
pyic	လိုအပ်
hmim	အလယ်အလတ်
hsaf	အသက်ရှု
hmis	ပညာရှိသောသူ
hsum	ပိုင်ဆိုင်မှုအမှတ်အသား
ksat	သာယာသော
ksit	သင်ျခြိုငျး
tsap	ကျွန်း
kyam	စခန်း
tcum	တို့
cyun	ဉစ္စာဓန
psic	ကမ်း
tyun	ဒိုမိန်း
mwit	ကော်မရှင်စိတ်ဓါတ်များ
tlut	ဒီဂရီ
myit	ဆောငျးတှငျး
kfan	ကျင့်ကြံပြုမူ
slac	ပြေး
myin	မိနစ်
tyip	ခဲ
klas	ဖန်
pfat	ပျဉ်ပြား
cyic	အချည်းနှီးသော
swam	ရေးရာ
syam	လုံခွုံသော
tsut	ဆရာဝန်
hlip	ပြီးပြည့်စုံသောရှုထောင့်
kcas	အမှောငျ
nyun	ပူနွေးတဲ့
hpuc	သောက်
tlam	နမူနာ
hfun	အမျက်ဒေါသ
tsik	ကြားမှ
tsam	တိုက်ရိုက်
hmup	ဉီးထုပ်
klak	ခှေး
slin	ငွေ
swac	အစေခံ
kcam	မာနထောင်လွှား
pyik	မီးရထား
myut	ကိုယ်ကျင့်တရား
syak	ဝင်ရောက်
swat	ဓားကို
kyuk	တိုက်ခိုက်
clac	ကျန်းမာရေး
tyaf	စာပိုဒ်
swic	လူမှုရေး
tfit	ပြန်ပေးခြင်း
hkaf	အရာရှိ
pcas	ရုတ်တရက်ကြည့်ခြင်း
nyam	ဂုဏ်
tfat	တကျိပ်နှစ်ပါး
pcut	စေ့စပ်
pwin	ဝိုင်
mwat	အရသာ
fyac	သံ
syap	ဖြန့်ဝေ
myap	ကုန်သွယ်
hyum	သုံးပြီး
fwak	တရားသူကြီး
klat	ခေါင်းဆောင်
twap	အခွန်ရှုထောင့်
kcic	သိချင်သော
kwic	နိုင်ငံခြားရေး
hnif	ပိုမိုမြှင်
myun	အရေးကြီးပုံ
tlic	နောက်ဆုံး
cyuk	လည်ပင်း
syut	လွတ်လပ်ခြင်း
pfan	နှစ်ဖက်
kyuc	သှေ့ခွောကျ
pcap	ဘေးဖယ်
tfak	evidential
tcik	evidentialအမှု
twun	ဝေးကွာသော
tyis	တိုးတက်ခြင်း
nyap	ကျဉ်းသော
plit	အဆောက်အဦး
hpif	စာမျက်နှာ
pwic	ကိုင်ပြီး
syic	ဝမ်းနည်းသော
tsip	အပြစ်ဖြေရာ
syim	နာသော
tcis	ရိုးသားသော
pcun	ကမ်း
ksap	ကိုလက်ခံ
lyam	ရေနွေးငွေ့
tcaf	ဂရုတစိုက်
kwac	နား
hpup	ပေါင်မုန့်
kcut	ရှေးခယျြ
nwam	တိရိစ္ဆာန်
hsup	zoicကျား,မ
nwit	ဖြစ်ရပ်များစိတ်ဓါတ်များ
tcim	တူညီတဲ့အဖြစ်အပျက်အမှတ်အသား
tlik	အကွိမျမြားစှာအမှု
kyus	လက်ဝါးကပ်တိုင်
hmus	ထူသော
kfat	ရဲ
nwat	ကြီးထွား
myic	မိုးရေ
hpum	မျက်နှာပြင်
swut	သန့်ရှင်းသော
clis	ဇူလိုင်လ
mwun	ဖက်ရှင်
hfas	ဖိုင်
cwac	ပခုံး
kwat	သက်သာခြင်း
nwac	မည်သူမဆို
tcip	ဆန္ဒရှိ
kfac	မြက်
hmuk	ဆှဲငငျ
plin	အဖွင့်
kwun	ဇွန်လ
mlik	ငါး
klin	မြို့တော်
pfut	ရင်
twam	တောင်းဆိုမှု
fyin	သုံးငှေ
nlit	သင်တို့အဘို့
mlin	သန်း
pyut	ဆုတောင်း
hluk	ငြီးငွေ့
ksut	ကိုသတ်ပစ်
cyut	အရိပ်
psin	အလေးချိန်
kcis	မီးခိုးရောင်
pyam	ရဲရင့်သော
mwac	စိတ်ကျေနပ်မှု
klam	ပြောပြ
ksam	အမျိုးသားရေး
hfip	အားနည်းသော
klik	ချိုင့်ဝှမ်း
hkum	မှန်းဆစိတ်ဓါတ်များ
clas	ဝါသော
cyuc	အပူ
mlac	အကြွင်း
syip	တူညီစွာ
pwak	သေတ္တာ
tcif	မခိုင်
psip	နိယာမ
ksik	အကျိုးဆက်
tsim	ရာသီ
flan	သိပ္ပံပညာ
pcam	ထင်ရှားစွာ
kcun	ထွင်းဖေါက်
ksuk	ဘကြီး
mlit	စာရင်း
pcik	အန္တရာယ်ရှိတဲ့
kwas	သြဂုတ်လ
hluc	လူကြိုက်များ
klit	အမည်မသိ
flak	အကျွမ်းတဝင်
fyit	အကျွမ်းတဝင်မှတ်ပုံတင်
lwat	စာဖတ်သူကို
plun	လမ်းလျှောက်
twas	နှစ်ကြိမ်
pcis	ယဇ်ပုရောဟိတ်
fyas	ဒဏ်ရာရ
nlat	နန်းတော်
myuk	လူမိုက်
pfak	ကြေးဇူး
tcuf	ကိုး
cwap	စာနာခြင်း
plac	burst
pyap	ချပြီး
lyic	ဆစ်
hcum	ဆူညံသံ
lwit	စာပေ
tsuk	အဆင့်
hfup	မုန်တိုင်း
kcik	အိတ်
nwap	နိုဝင်ဘာလ
tyim	december
psaf	မရှိခြင်း
nlac	လူဦးရေ
kyaf	ကြေးဇူးတငျ
slis	စီးရီး
pyaf	ငှက်
mlak	ပိုင်ဆိုင်သူ
kwut	အင်္ကျီ
hwuc	ဆက်ဆံရေး
pyis	လျင်မြန်စွာ
twuc	မီးခိုး
nwak	ဇန္နဝါရီလ
mlic	စက်ယန္တရား
tlis	အံသွား
ksun	မီးလောင်ရာ
clam	အရှက်ကွဲခြင်းကို
klaf	အရည်အသွေး
clit	လက်စွပ်
fyak	ထားသောစာပိုဒ်တိုများ
fyam	ထားသောစာပိုဒ်တိုများအမှတ်အသား
kwap	စတုရန်းလေးထောင့
hwip	တနင်္ဂနွေ
psis	ကဗျာ
pwut	preordained
kyim	ဝယ်ခြင်း
clic	လယ်ကွင်း
pyip	april
kfap	အောက်တိုဘာလ
psut	္ထု
kcuc	ခါးသော
nlap	ကျွန်
hsok	လျော့ရဲရဲ
htet	စာသားမ
hbat	အဆိုးဆုံး
hrit	အကြွေး
hzit	အင်္ဂါရပ်များ
hpet	တဆယ်
krac	ရက်စက်သော
hduc	ဖုန်မှုန့်
hrik	လက်တွေ့ကျတဲ့
hron	အရောင်
hnus	နှာခေါင်း
hric	ဖော်ရွေ
srik	ပေးသွင်း
hten	မနေ့က
tlet	တင်းမာနေhesternal
slap	ဆုံးရှုံး
hban	ဝတ်ဆင်
hdat	မျက်စိကန်းသော
fran	ယင်ကောင်
hdan	နတ်ဆိုး
htec	တဖြည်းဖြည်း
hmon	မစ်ရှင်
cran	ယဇျပူဇျော
hran	အသိတရား
hmos	ဝန်ကြီး
nrit	စွမ်းအင်ကို
hcet	မုန်းထား
hset	အလယ်ဗဟို
hrin	ဆင်ခြင်တုံတရားကျား,မ
hcot	နှစ်သက်
hrip	အတိုချုပ်
htep	ရှိခိုး
hcif	အသားအရေ
hrat	ခေါင်မိုး
kran	သရဖူ
hkon	ရဲတိုက်
tran	စိတ်ပျက်ဝမ်းနည်း
hmif	မိုင်
trin	အဝိုင်း
hgin	အကျဉ်းထောင်
hkop	ခွက်
hcen	အဖှဲ့ဝငျ
swin	အရပ်ဖက်
hrac	နေရာတိုင်း
hris	ထုံးစံဓလေ့
hbin	ဖြစ်လာ
hmot	အသား
hdut	နို့
hwen	ဟင်းသီးဟင်းရွက်ကျား,မ
nran	ရှားပါးသော
hbac	နှမဝမျးကှဲ
crut	တံတား
hsoc	စတော့ရှယ်ယာ
hsom	ဆားငန်
nris	အပြစ်ကင်းသော
hbit	ကိုရှောင်ကြဉ်
crin	မြတ်နိုးခြင်း
rwin	ပြည်ကိုအစိုးရသောမိဖုရား
hgut	ရေတွက်
hdas	အကအခုန်
hnot	ဟော်တယ်
hdin	ဖြည့်
hton	အကျဉ်းသား
hdak	ဆိုင်
hlet	လှေကား
hson	အပြစ်လွှတ်
hgek	လိင်တူချစ်သူ
hras	သဲ
hsep	စက်တင်ဘာလ
hbic	ပျက်စီးခြင်း
hlen	လိုင်စင်
hcon	လုံလုံလောက်လောက်
hgit	သကျသခေံ
kfon	မီးဖိုခန်း
hbak	ရောင်းချ
tlim	ကုသ
hsot	အရှိန်
kyut	ကွန်ပျူတာ
hnen	နိစ္စထာဝရ
htek	စာကြည့်တိုက်
hzan	ပါဝင်တဲ့
hbis	အခြေစိုက်စခန်း
hbun	စိတ်ရှုပ်ထွေးမှုများ
kcus	ချက်ပြုတ်
hgat	ကန္တာရ
hwus	နမ်း
hbif	ရေခဲ
hbot	အလုံး
hrut	အငြင်းအခုံ
hdit	Benedictစိတ်ဓါတ်များ
hdis	အပြစ်ရှိကြောင်း
hjan	ပြစ်ဒဏ်
plis	ရဲတပ်ဖွဲ့
hgan	ဝှက်ထား
hsen	လေ့လာရေးအဖှဲ့
nrin	အသိပညာကင်းမဲ့သော
hyen	မိုဃ်းတိမ်ကို
frif	ဖေဖေါ်ဝါရီလ
hdik	အနာ
hnek	ပဏာမခြေလှမ်းအမှု
hbam	အဒေါ်
hmen	နှိမ့်ချ
hdip	အလွန်အရေးကြီးသည်နှောင့်နှေး
prat	ဖော်ပြခဲ့သည်evidential
hdet	သန်းခေါင်ယံ
hjit	လကျခြောငျး
hmoc	တနေရာရာမှာ
pran	စာနယ်ဇင်းများ
kcec	ဒေသ
hken	မကြာသေးမီက
hloc	Melancholie
hrak	ဝန်ထမ်းများ
htes	အကြည့်
rwan	ဆုလာဘ်
hdon	လှူဒါန်းရန်
htot	နဖူး
hnet	ကောင်းကင်တမန်
hdun	အနည်းကိန်း
croc	အမှား
hlon	အရုဏ်တက်
hyec	သိုး
hjin	သည်းခံခြင်း
hrec	ရည်ညွှန်း
mran	ပြောင်းဖူး
htos	အများစု
hcos	အစီအမံ
hkoc	တခါတရံ
hlif	အမြတ်အစွန်း
clak	သကြား
hjat	လူသား
tram	ဘောင်
hdic	diskကို
hkok	တယောက်တည်းသော
srat	အနုပညာရှင်
crak	တပ်မက်ဘွယ်ကောင်းခြင်း
hmet	အီးမေးလ်က
hden	ဆုံးဖြတ်ချက်
gran	ဘုရင်ခံ
crac	ဌာနခှဲက
hjac	စိတ်အားထက်သန်ခြင်း
hdim	inductiveစိတ်ဓါတ်များ
hcok	အလျင်အမြန်လုပ်
hyet	ဆီ
pwap	ပြွန်
trat	ပုံနှိပ်
tcot	အစိုင်အခဲကိစ္စ
hdoc	oh
hren	ဟောပြောချက်အခြေအနေတွင်
tcon	မွန်းတည့်
krin	သငေ်္ဘာခန်​​း
plam	နှိုးသံ
hnes	ဦးနှောက်အာရုံကြော
tcen	လေ့လာရေး
hsek	ရှုထောင့်
plik	သက်ဆိုင်သော
slik	ပိုး
hfen	ရာခိုင်နှုန်း
hgen	ကိုယ်စားလှယ်
hnon	ပြည်ထောင်စု
crik	ငရဲ
tcet	မှားယွင်းသော
mrat	ရောထွေး
hdam	ဆုံးမစကားစိတ်ဓါတ်များ
hgac	ကြီးသောအာသီသ
htoc	တနည်းနည်း
hdac	အကွံဉာဏျ
nwin	ဖွဲ့စည်းပုံအခြေခံဥပဒေ
srit	ကရိယာတန်းဆာ
hret	ခိုင်မြဲစွာ
nlin	အွန်လိုင်း
hzat	ဒီရေကျ
klic	ကောလိပ်ကျောင်း
hkek	အမြီး
nric	မျိုးဆက်
hgic	ပြည့်ကျပ်သော
hgak	ကွောငျ
trit	တိုက်ရိုက်evidential
tyot	စာချုပ်
hnok	contentsတွေကို
crit	စွန့်ပစ်
slen	ဆယ့်တစ်
srin	ပင်ကိုယ်သိ
hpok	အမြိုး
hyot	စိုးရိမ်စိတ်ဓါတ်များ
cric	အမိုးအကာ
hruc	ကြမ်းသော
cwin	စီးနင်း
hzak	တုန်လှုပ်
dyit	စက်မှုလုပ်ငန်း
hpec	အလုပ်အကိုင်
nras	သူနာပြု
hcec	ဆုံးမဩဝါဒပေးခြင်း
hbut	ရှူးဖိနပ်များ
hmec	မထင်ရှားသော
twot	လှုပ်ရှားမှု
crat	စနေနေ့
hkot	စွမ်းဆောင်ရည်မြှင့်
hnec	နေရောင်
hwuf	မုတ်ဆိုးမ
cren	သွန်း
nrat	ကြယ်
hget	ဧည့်သည်
hbik	ကောင်းချီးပေး
brin	အတွင်း
hpot	ရရှိနိုင်
trac	ခုခံခြင်း
prac	ရရှိ
hcoc	အခေါင်းရှိသော
hpon	နယ်ပယ်
hwim	ယဉျကြေးမှု
dwan	ဆှဲထား
cwok	သှေးလနျ့ခွငျး
hdok	မောင်းနှင်မှု
crun	ရတနာ
hzik	အစေ့
hrot	တင်းမာနေအတိတ်မကြာသေးမီ
hket	နိုးကြား
hcek	အိမ်ထောင်ပရိဘောဂ
hrop	ကြိုးကြီး
mrac	အဖြစ်အပျက်
byit	ထိုပွဲကိုခံ
trak	နှစ်ပတ်လည်
hzin	တောင်ဘက်
sric	အခမ်းအနား
clik	အမဲလိုက်
trap	ကျယ်ဝန်းသော
hrim	ခရစ်ယန်ဘာသာ
hrus	မင်းသမီး
blat	ယဇ်ပလ္လင်
cyon	သေးငယ်သော
hwep	ဝဘ်
krat	Cardinal
tris	ခရမ်းရောင်နု
kcot	စုရုံး
hben	ရှေးကောကျပှဲ
trik	အရက်မူး
kfit	မသည်
tcec	လဲလှယ်
nrik	အတိအကျဆောင်းပါး
grat	ဧကရာဇ်ဘုရင်
dran	အုပ်ချုပ်ရေး
hpen	ယခင်က
cluk	အရုပ်ဆိုးသော
nrac	အန္တရာယ်ကင်း
ryin	လေ့ကျင့်ရေး
hrun	လိပ်
nwic	လက်မ
slit	ပစ်ခတ်
gzat	သတင်းစာ
krot	ဖြတ်တောက်ခြင်း
drit	မုတ်ဆိတ်
hzis	မျက်ရည်
hdap	ဆယ့်ရှစ်
sris	သမိုင်းဆိုင်ရာ
mrut	စုစုပေါင်း
nyik	ရွှံ့
bran	ဆောင်သတို့သမီး
drat	မှီခို
djan	ဘီလူး
glat	ရိုးရှင်း
hpoc	ဆောင်းဉီးရာသီ
pras	အဖုံး
hgot	အစည်းအရုံး
tret	ပြဇာတ်ရုံ
tras	နှိုင်းယှဉ်
rwit	ဘက်ပြိုင်သော
hfon	ဖွဲ့စည်း
klot	မီးရထားတှဲ
hmum	ဟာသ
drac	ဟောပြောချက်
rwas	ဝတ္တု
tset	လကျစားခခြွေငျး
hdot	သရုပ်ပြdistal
ryut	မနာလိုတတ်သော
hwon	ဖိတ်ခေါ်ချက်
byat	မီးရှို့ရာ
flac	flashကို
prot	ပုံတူ
crek	အကြံပြု
htok	ပဋိပက္ခ
htop	ကျိန်စာ
prit	imprecativeစိတ်ဓါတ်များ
hces	မပိုင်နိုင်သော
klup	ကလပ်
hnos	ရေကြီးခြင်း
dwin	ဥပေက္ခာပြု
prin	မိုးကုတ်စက်ဝိုင်း
mrit	ယူဆချက်စိတ်ဓါတ်များ
tcoc	မတ်စောက်သော
hcom	သဟဇာတ
grit	မျိုးချုန်းသံ
tlot	ငယ်စဉ်ကလေးဘဝ
hgik	ဒူး
hwes	သတိမေ့သော
hzac	နှစ်ဦးနှစ်ဖက်အပြန်အလှန်
hsec	ဆော့ဖျဝဲ
tson	အဖွဲ့အစည်းများ
ryit	ပွေစာ
dlin	စည်းကမ်း
slip	ရေကူးဘောင်းဘီ
klon	တော်လှန်ရေး
hfim	လယ်သမား
hpom	ပလက်ဖောင်း
cyen	ကြောငျးသား
hgec	ဂူ
hroc	အစဉ်အလာ
srac	တင်သွင်း
ryat	အလှမျးအဆှေး
kcen	ကညာ
hbap	ခှဲခှါခွငျး
krik	ဝေဖန်မှု
krap	ဝါ
fwat	ဆေးရုံ
kcet	ငှားရန်
hgas	ဓါတျငှေ့
pfin	မလွှဲမရှောင်
dlit	အရွက်
ryan	ဘာသာပြန်ချက်
sran	မသာ
mrin	မံှု့ညက်
hram	စိတ်ကူးယဉ်တတ်သော
dlan	ဒေါ်လာစျေး
hzas	ရွှတ်
hsos	ဆယျ့ခွောကျ
klen	ကိုလိုနီနိုင်ငံ
gyin	တောင်ပံ
