hnit	infinitive
tlan	ദൈവം
twak	delativeകേസ്
hmin	ഒന്നും
hyas	ഒരിക്കല്
hlap	semelfactiveവശം
kcac	ഇടത്തെ
hyic	അറക്കവാള്
hcas	വീട്
hwac	ലോകം
tyin	മൂന്ന്
hnun	നവ
hcuk	ഫോക്കസ്
pyan	സ്നേഹം
hsis	എല്ലായിപ്പോഴും
hyam	രാത്രി
hyap	രാജാവ്
hkic	ഇടയില്
hmas	മനസ്സ്
cyit	ഹൃദയം
pluc	paucalനമ്പർ
kyik	കാരണം
ksak	കാര്യകാരണങ്ങളെകേസ്
tcun	പൂർത്തിയായതായി
hnim	പേര്
tsan	സംജ്ഞാനാമം
klac	രാജ്യം
hpun	ചോദിച്ചു
cyat	ദൃശ്യമായevidential
pcac	മെച്ചപ്പെട്ട
hmac	നിമിഷം
hnas	ഒന്നുംകഴിയില്ല
hwic	വെള്ളം
twim	desiderativeമാനസികാവസ്ഥ
kwan	വെളിച്ചം
tlat	വാക്ക്
tyan	വാതില്
hsas	രാവിലെ
syat	വരുവോളം
twik	terminativeകേസ്
hpit	വെളുത്ത
pcan	പണം
hyis	പാവപ്പെട്ട
mwan	മരണം
hfam	രൂപം
nwik	inessiveകേസ്
kcat	ഒന്നിച്ച്
tsac	അടിക്കടി
pyat	സ്നേഹിതന്
psan	പകുതി
hpim	ഒഴിച്ചുകൂടാനാവാത്തതാണ്മാനസികാവസ്ഥ
hyuc	ചുറ്റും
hfat	അയച്ചു
hcis	ഭാര്യ
kcan	വിശ്വസിക്കുകയും
hsik	പൊതു
htus	സംസ്ഥാനസന്ദർഭ
hpas	മകൻ
clat	മക്കൾ
tyak	ഇങ്ങനെ
cwan	പ്രത്യാശ
syin	പ്രിയ
hkuc	ഉയർന്ന
tyac	വായിക്കുക
syit	നഗരം
hlic	ഇതിനകം
hfit	factiveevidential
tcac	പെണ്കുട്ടി
hcun	കേള്ക്കുക
ksan	കുറഞ്ഞത്
hyaf	ഒരുപക്ഷേ
kyat	തീർച്ചയായും
tcic	ശരീരം
hwit	മടക്കം
cwat	എയർ
hfaf	നിയമം
hput	സഹായിക്കൂ
lyat	അക്ഷരം
ksas	നാല്
hpic	optativeമാനസികാവസ്ഥ
hfuk	തീ
hcam	മണിക്കൂര്
twat	യുദ്ധം
kyak	നിരവധി
tlit	സെക്കന്റ്
pcin	പിന്നാലെ
hmut	നഷ്ടപ്പെട്ട
clan	ആയിരം
hfac	കുടുംബം
twan	ആത്മാവ്
hwas	ചോദ്യം
syan	സത്യം
htis	നിർമ്മാണം
tsat	സാധ്യതയുള്ളമാനസികാവസ്ഥ
lwik	allativeകേസ്
nyin	ആന്ത്രോപിക്ലിംഗഭേദം
hfak	അഞ്ച്
tcak	അതേവിഷയംമാർക്കർ
htuc	വ്യത്യസ്തവിഷയം
hnap	ഉത്തരം
hmit	കടൽ
hcuc	പേടി
pcat	മനസ്സിലാക്കുക
syas	നിബന്ധനകൾ
hcaf	സംശയം
twut	dubitativeമാനസികാവസ്ഥ
hkis	കറുത്ത
tlak	കൊണ്ടുവരിക
hyus	മനോഹരമായ
nyit	അടുക്കുക
htip	പത്ത്
ksis	കഥ
hpuk	പുസ്തകം
hlin	ഇലക്ട്രോണിക്
hkun	കണക്ക്
lyas	പലിശ
lyit	എഴുതുക
pwat	കിടക്ക
hnis	പ്രായം
hnut	counterfactualസോപാധിക
slas	കല
hwis	vialisകേസ്
pyak	സഹോദരൻ
lyin	വര
tyas	മേശ
hyun	നദി
kyac	കണ്ണ്
tfan	പെട്ടെന്ന്
kcin	ആഴമുള്ള
hmuc	ഉദ്ദേശ്യം
cyac	രക്തം
hmap	പനിനീര്പ്പൂവ്
tlin	തണുത്ത
hyif	മുന്നോട്ട്
tyam	വൈകി
hnaf	സങ്കല്പിക്കുക
hkip	മിക്കവാറും
myan	എന്റേതല്ല
tsin	അറിവ്
hkup	പകര്പ്പ്
hsam	ഭര്ത്താവ്
hlis	ആറ്
cwit	ജീവനുള്ള
cyan	സമാധാനം
myat	സ്മരിക്കുക
tyic	പ്രകൃതി
hfut	വീഴ്ച
swas	സേവനം
hsap	ഒഴികെ
pcit	പകർപ്പവകാശ
hyim	സൈന്യം
kyas	കുതിര
plic	ഭാവി
pcak	പടിഞ്ഞാറ്
hpis	കൂലി
hyuk	ചുവന്ന
hwun	സ്വർണം
twin	ആഗ്രഹം
plan	കളി
hpus	ഓഫീസ്
syun	സര്ക്കാര്
kyic	പള്ളി
htaf	ബലം
hlun	നീളം
kyin	സംഘം
kyis	കടലാസ്
mlan	സംഭാവത
hcim	വിശേഷാല്
cyas	കരടി
twac	ജാലകം
nyat	സൗന്ദര്യം
hcus	പിന്നത്തെ
htup	കടമ
htif	അകലം
pyas	പാദം
hlas	കാട്ടു
ksin	പച്ചയായ
hmaf	കഷ്ടത
myac	പുഞ്ചിരി
hsim	ഉറക്കം
kyit	ഉദ്ധരിച്ച
kwik	quotativeകേസ്
fwan	സന്ദര്ശനം
slan	പിന്തുടരുക
psit	സാന്നിദ്ധ്യം
hmic	മധുരം
hmuf	വായ
hfin	സമ്പന്നമായ
tcam	ശത്രു
psuk	പൊട്ടിയ
kcap	കപ്പൽ
pwan	ഇൻക്ലൂസീവ്വ്യക്തി
hfic	സ്വാധീനം
tcuc	ദൃശ്യമാകും
hkim	രഹസ്യ
pyin	ദയവായി
pwit	precativeമാനസികാവസ്ഥ
pyit	വിനീതമായരജിസ്റ്റർചെയ്യുക
cwak	ദുഷിച്ച
myak	മാര്ച്ച്
tcas	സ്ഥലങ്ങൾ
hlaf	താമസിക്കാൻ
psat	പകരം
nlan	നീല
psac	അസാധ്യമാണ്
kcuk	സ്കൂൾ
kcit	വിവാഹിതനായ
kcak	ഭക്ഷണം
syis	ഇരുപത്
tlac	സ്വസ്ഥമായിരുന്നു
hcip	വരനുംവശം
kwin	നൽകുന്ന
tsit	നിർത്തി
pyac	ഭാഷ
hsus	ആഴ്ച
hcup	ഹാൾ
cyap	അത്ഭുതവും
tfin	ജനിച്ച
fyat	കോടതി
hnip	gnomicവശം
tsak	ബഹുമാനം
tlas	രൂപയുടെ
syuc	വൃക്ഷം
plat	ചുവര്
cyak	സ്വർഗ്ഗത്തിൽ
twip	inchoativeവശം
mlat	കമാൻഡ്
swit	jussiveമാനസികാവസ്ഥ
mwas	മാസം
hwaf	തികഞ്ഞ
tyap	പരിചയം
ksac	സാഹചര്യങ്ങൾ
syac	പുതിയ
hnuk	ഡ്യൂക്ക്
kwak	മൂടി
tyuk	കിഴക്ക്
pwac	കല്ല്
hkif	വിശുദ്ധ
nyac	സംവിധാനം
cyis	കസേര
tyuc	കാത്തിരിക്കുന്നു
tsun	ഗ്രാമം
tyik	സമ്മതിക്കുന്നു
hnum	അനുവാദാത്മകമാനസികാവസ്ഥ
slak	വിജയം
tsic	ശ്രമിക്കുന്നു
slat	കുന്ന്
hmik	സംഗീതം
hkus	നിലവിളി
hsip	ഏഴ്
hpaf	സ്വകാര്യ
nwas	വാര്ത്ത
tfac	രംഗം
fyan	തോട്ടം
cwas	ആരംഭിക്കുന്നു
hfik	വിതരണാത്മകമായകേസ്
lyac	പഠിക്കാൻ
syik	രാഷ്ട്രീയ
clin	ഹെൻറി
cyin	നുണ
tsas	ഉരുക്കിവാര്ക്കുക
cyik	അധികാരം
tlap	തറ
cyam	വേനൽ
tcut	മതം
tcap	എസ്കേപ്പ്
hlut	രചയിതാവ്
pyun	തവിട്ട്
tcuk	വേദന
swan	സ്പ്രിംഗ്
hmun	മൃദുവായ
kyun	മൂല
nyak	ട്രേഡ്മാർക്ക്
tsis	നീതി
psas	ഉൽപ്പാദിപ്പിക്കുക
cyaf	ചിരിക്കുക
hwut	മറക്കരുത്
hyup	യൂറോപ്പ്
hwap	എട്ട്
psak	പാസിംഗ്
kyap	ഭയങ്കരൻ
pyic	ആവശ്യമാണ്
hmim	ഇടത്തരം
hsaf	ശ്വാസം
hmis	ജ്ഞാനികൾ
hsum	കൈയടക്കിവയ്ക്കുവാൻമാർക്കർ
ksat	പ്രസന്നമായ
ksit	കുഴിമാടം
tsap	ദ്വീപ്
kyam	പാളയം
tcum	ടച്ച്
cyun	സന്വത്ത്
psic	കടല്ത്തീരം
tyun	ഡൊമെയ്ൻ
mwit	commissiveമാനസികാവസ്ഥ
tlut	ഡിഗ്രി
myit	ശീതകാലം
kfan	നടത്ത
slac	പ്രവർത്തിക്കുന്ന
myin	മിനിറ്റ്
tyip	ഈയം
klas	ഗ്ലാസ്
pfat	പലക
cyic	വൃഥാ
swam	വിദേശകാര്യവും
syam	സുരക്ഷിതമായ
tsut	ഡോക്ടര്
hlip	completiveവശം
kcas	അന്ധകാരം
nyun	ഊഷ്മള
hpuc	പാനീയം
tlam	ഉദാഹരണം
hfun	കോപം
tsik	ആയിട്ടും
tsam	നേരിട്ട്
hmup	തൊപ്പി
klak	നായ്
slin	വെള്ളി
swac	ദാസൻ
kcam	അഹങ്കാരം
pyik	തീവണ്ടി
myut	സദാചാര
syak	നൽകുക
swat	വാള്
kyuk	ആക്രമണം
clac	ആരോഗ്യം
tyaf	ഖണ്ഡിക
swic	സാമൂഹിക
tfit	തിരികെകൊടുക്കുക
hkaf	ഔദ്യോഗിക
pcas	കണ്ണോടിക്കുക
nyam	മഹത്വം
tfat	പന്ത്രണ്ടു
pcut	ഏർപ്പെട്ടിരിക്കുന്ന
pwin	വൈൻ
mwat	രുചി
fyac	ഇരുമ്പ്
syap	വിതരണംചെയ്യുക
myap	വ്യാപാരം
hyum	ഉപയോഗിച്ച്
fwak	ജഡ്ജി
klat	ക്യാപ്റ്റൻ
twap	cessativeവശം
kcic	കൗതുകകരമായ
kwic	വിദേശ
hnif	intensifier
myun	പ്രാധാന്യം
tlic	അവസാനമായി
cyuk	കഴുത്ത്
syut	സ്വാതന്ത്ര്യം
pfan	വശങ്ങളും
kyuc	ഉണങ്ങിയ
pcap	വേറിട്ടു
tfak	evidential
tcik	evidentialകേസ്
twun	ദൂരെയുള്ള
tyis	പുരോഗതി
nyap	വീതികുറഞ്ഞ
plit	കെട്ടിടം
hpif	പേജ്
pwic	holding
syic	ദുഃഖകരമായ
tsip	പാപം
syim	രോഗികളെ
tcis	സത്യസന്ധമായ
pcun	ബാങ്ക്
ksap	അംഗീകരിക്കുക
lyam	സ്ട്രീം
tcaf	ശ്രദ്ധാപൂർവം
kwac	ചെവി
hpup	റൊട്ടി
kcut	തിരഞ്ഞെടുക്കുക
nwam	ജന്തു
hsup	zoicലിംഗഭേദം
nwit	eventiveമാനസികാവസ്ഥ
tcim	ഒരേഇവന്റ്മാർക്കർ
tlik	ഗുണനത്തിലുംകേസ്
kyus	കുരിശ്
hmus	കട്ടിയുള്ള
kfat	തുനിയുന്നില്ല
nwat	വളരുക
myic	മഴ
hpum	ഉപരിതലം
swut	വിശുദ്ധമായ
clis	ജൂലൈ
mwun	ഫാഷൻ
hfas	ഫയല്
cwac	തോൾ
kwat	സൗകര്യങ്ങൾ
nwac	ആർക്കും
tcip	ആവശ്യമുള്ള
kfac	പുല്ല്
hmuk	വര്ണിക്കുക
plin	ഉദ്ഘാടനം
kwun	ജൂണ്
mlik	മത്സ്യം
klin	തലസ്ഥാനം
pfut	മുല
twam	അവകാശം
fyin	ചെലവ്
nlit	നിങ്ങളുടേത്
mlin	ദശലക്ഷം
pyut	പാര്ത്ഥിക്കുക
hluk	ക്ഷീണിച്ച
ksut	കൊല്ലുക
cyut	നിഴല്
psin	ഭാരം
kcis	ചാര
pyam	ധീരതയുള്ള
mwac	സംതൃപ്തിയുണ്ട്
klam	കളവ്
ksam	ദേശീയ
hfip	ദുർബലമായ
klik	താഴ്വര
hkum	ഊഹക്കച്ചവടമാനസികാവസ്ഥ
clas	മഞ്ഞ
cyuc	ചൂട്
mlac	ഭൗതികാവശിഷ്ടം
syip	തുല്യ
pwak	പെട്ടി
tcif	കൂർത്തതും
psip	തത്ത്വം
ksik	പരിണതഫലം
tsim	കാലം
flan	ശാസ്ത്രം
pcam	പ്രത്യക്ഷമായും
kcun	തുളയ്ക്കുക
ksuk	അമ്മാവൻ
mlit	പട്ടിക
pcik	അപകടകരമായ
kwas	ആഗസ്റ്റ്
hluc	പ്രശസ്തമായ
klit	അറിയപ്പെടാത്ത
flak	പരിചിതമായ
fyit	പരിചിതമായരജിസ്റ്റർചെയ്യുക
lwat	വായനക്കാരൻ
plun	നടന്നു
twas	രണ്ടുതവണ
pcis	പുരോഹിതന്
fyas	മുറിവേറ്റ
nlat	കൊട്ടാരം
myuk	മൂഢൻ
pfak	പ്രീതി
tcuf	ഒന്പത്
cwap	സഹതാപം
plac	പിഴുത്
pyap	ഇടുന്നതു
lyic	ധരിച്ച
hcum	ശബ്ദം
lwit	സാഹിത്യം
tsuk	പദവി
hfup	കൊടുങ്കാറ്റ്
kcik	കീശ
nwap	നവംബര്
tyim	ഡിസംബർ
psaf	അഭാവത്തിൽ
nlac	ജനസംഖ്യ
kyaf	നന്ദിപറയുക
slis	പരമ്പര
pyaf	പക്ഷി
mlak	ഉടമ
kwut	അങ്കി
hwuc	ബന്ധങ്ങൾ
pyis	അതിവേഗം
twuc	പുക
nwak	ജനുവരി
mlic	മെഷീൻ
tlis	പല്ലുകൾ
ksun	കത്തുന്ന
clam	ലജ്ജ
klaf	ഗുണമേന്മയുള്ള
clit	വളയം
fyak	പദപ്രയോഗം
fyam	വാചകംമാർക്കർ
kwap	സമചതുരം
hwip	ഞായറാഴ്ച
psis	കവിത
pwut	നിയമിച്ച
kyim	വാങ്ങാൻ
clic	നിലങ്ങളും
pyip	ഏപ്രിൽ
kfap	ഒക്ടോബർ
psut	വസ്തുക്കൾ
kcuc	കയ്പേറിയ
nlap	അടിമ
hsok	അയഞ്ഞ
htet	ടെക്സ്റ്റ്
hbat	മോശപ്പെട്ട
hrit	ക്രെഡിറ്റ്
hzit	സവിശേഷതകൾ
hpet	പതിനഞ്ച്
krac	ക്രൂരവും
hduc	പൊടി
hrik	പ്രായോഗിക
hron	നിറം
hnus	മൂക്ക്
hric	ഫ്രണ്ട്ലി
srik	ജലവിതരണം
hten	ഇന്നലെ
tlet	നാമവിശേഷണhesternal
slap	പരാജയപ്പെടും
hban	ധരിക്കാൻ
hdat	അന്ധനായ
fran	ഈച്ച
hdan	പിശാച്
htec	ക്രമേണ
hmon	ദൗത്യം
cran	യാഗം
hran	മനസ്സാക്ഷി
hmos	മന്ത്രി
nrit	ഊര്ജം
hcet	വെറുപ്പ്
hset	കേന്ദ്രം
hrin	യുക്തിബോധംലിംഗഭേദം
hcot	ആസ്വദിക്കാൻ
hrip	ചുരുക്കത്തിലുള്ള
htep	ആരാധന
hcif	ത്വക്ക്
hrat	മേല്ക്കൂര
kran	കിരീടം
hkon	കോട്ട
tran	നിരാശപ്പെടരുത്
hmif	നാഴിക
trin	വലയം
hgin	കാരാഗൃഹം
hkop	കോപ്പ
hcen	അംഗം
swin	സിവിൽ
hrac	എല്ലായിടത്തും
hris	കസ്റ്റം
hbin	ഭീമേശ്വരി
hmot	മാംസം
hdut	പാൽ
hwen	vegetalലിംഗഭേദം
nran	അപൂർവ
hbac	മച്ചുനന്
crut	പാലം
hsoc	സംഭരിക്കുക
hsom	ഉപ്പ്
nris	നിരപരാധികളായ
hbit	ഒഴിവാക്കുക
crin	ആരാധനാപാതം
rwin	രാജ്ഞി
hgut	എണ്ണം
hdas	നൃത്തം
hnot	ഹോട്ടല്
hdin	നിറയ്ക്കുക
hton	തടവുകാരന്
hdak	കട
hlet	ഏണിപ്പടി
hson	മാപ്പ്
hgek	ഗേ
hras	മണല്
hsep	സെപ്റ്റംബർ
hbic	ശിഷ്ടം
hlen	അനുമതി
hcon	ആവശ്യത്തിനുള്ള
hgit	സാക്ഷി
kfon	അടുക്കള
hbak	വിൽക്കാൻ
tlim	ചികിത്സ
hsot	വേഗം
kyut	കമ്പ്യൂട്ടർ
hnen	നിത്യ
htek	ലൈബ്രറി
hzan	അടങ്ങുന്ന
hbis	അടിത്തറ
hbun	ചിന്താക്കുഴപ്പം
kcus	പാചകക്കാരി
hgat	ഏകാന്ത
hwus	ചുംബനം
hbif	ഐസ്
hbot	പന്ത്
hrut	വാദം
hdit	benedictiveമാനസികാവസ്ഥ
hdis	കുറ്റവാളികളായ
hjan	ശിക്ഷ
plis	പോലീസ്
hgan	മറയ്ക്കുക
hsen	പരവേഷണം
nrin	അറിവില്ലാത്ത
hyen	മേഘം
frif	ഫെബ്രുവരി
hdik	രോഗം
hnek	മുൻകൈകേസ്
hbam	അമ്മായി
hmen	എളിയ
hdip	ഒഴിച്ചുകൂടാനാവാത്തതാണ്വൈകും
prat	റിപ്പോർട്ട്evidential
hdet	അർദ്ധരാത്രി
hjit	വിരല്
hmoc	ഏതെങ്കിലുംസ്ഥലത്ത്
pran	അമർത്തുക
kcec	പ്രദേശം
hken	കുറെമുന്പേ
hloc	അനാട്ടമി
hrak	സ്റ്റാഫ്
htes	നോട്ടം
rwan	പ്രതിഫലം
hdon	സംഭാവനചെയ്യുക
htot	നെറ്റി
hnet	മാലാഖ
hdun	ക്രിയ
croc	പിശക്
hlon	പ്രഭാതത്തെ
hyec	ആടുകൾ
hjin	ക്ഷമ
hrec	റെഫെറെൻഷ്യൽ
mran	ചോളം
htos	ഭൂരിപക്ഷം
hcos	നടപടികൾ
hkoc	ഇടയ്ക്കിടെ
hlif	ലാഭം
clak	പഞ്ചസാര
hjat	മനുഷ്യരാശിക്കെതിരായ
tram	ചട്ടക്കൂട്
hdic	ഡിസ്ക്
hkok	ഏകാന്തമായ
srat	കലാകാരന്
crak	വശത
hmet	ഇമെയിൽ
hden	തീരുമാനം
gran	ഗവര്ണര്
crac	ശാഖ
hjac	ആവേശം
hdim	ഇൻഡക്റ്റീവ്മാനസികാവസ്ഥ
hcok	ധൃതികൂട്ടുക
hyet	എണ്ണ
pwap	കുഴല്
trat	അച്ചടിക്കുക
tcot	സോളിഡ്കാര്യം
hdoc	ഓ
hren	വ്യവഹാരത്തിന്റെസന്ദർഭ
tcon	ഉച്ചയ്ക്ക്
krin	ചെറിയമുറി
plam	അലാറം
hnes	നാഡീബലമുള്ള
tcen	നിരീക്ഷണം
hsek	വീക്ഷണ
plik	ബാധകമായ
slik	പട്ട്
hfen	ശതമാനം
hgen	ഏജന്റ്
hnon	യൂണിയൻ
crik	നരകം
tcet	കുറവുള്ള
mrat	മിക്സഡ്
hdam	admonitiveമാനസികാവസ്ഥ
hgac	അധികാരതൃഷ്ണ
htoc	ഏതുവിധേനയും
hdac	ആലോചന
nwin	ഭരണഘടന
srit	ഉപകരണം
hret	ഉറച്ചു
nlin	ഓൺലൈൻ
hzat	വേലിയേറ്റം
klic	കോളേജ്
hkek	വാല്
nric	തലമുറ
hgic	തിങ്ങിയ
hgak	പൂച്ച
trit	നേരിട്ടുള്ളevidential
tyot	കരാര്
hnok	ഉള്ളടക്കങ്ങൾ
crit	ഉപേക്ഷിക്കപ്പെട്ട
slen	പതിനൊന്ന്
srin	സഹജവാസന
hpok	ഗോത്രം
hyot	വിവേകബുദ്ധിയുള്ളമാനസികാവസ്ഥ
cric	അഭയം
hruc	അപമര്യാദയായ
cwin	സവാരി
hzak	ഇളക്കുക
dyit	വ്യവസായം
hpec	തൊഴില്
nras	ആയ
hcec	അദ്ധ്യാപന
hbut	ഷൂസ്
hmec	അവക്തമായ
twot	പ്രവർത്തനം
crat	ശനിയാഴ്ച
hkot	ശേഷി
hnec	സൂരപകാശം
hwuf	വിധവ
cren	ചൊരിഞ്ഞ
nrat	നക്ഷത്ര
hget	അതിഥി
hbik	അനുഗ്രഹിക്കും
brin	ഉള്ളിലുള്ള
hpot	ലഭ്യമായ
trac	പ്രതിരോധം
prac	ഉരുത്തിരിഞ്ഞതാണ്
hcoc	പൊള്ളയായ
hpon	പ്രവിശ്യ
hwim	നാഗരികത
dwan	തൂക്കിയിടുക
cwok	ഞെട്ടുക
hdok	ഡ്രൈവിംഗ്
crun	നിധി
hzik	വിത്ത്
hrot	ഭൂതകാലംസമീപകാല
hket	ഉണരുക
hcek	മരസാമഗികള്
hrop	കയര്
mrac	സാഹസികത
byit	ഉത്സവം
trak	വാർഷിക
hzin	തെക്കൻ
sric	ചടങ്ങിൽ
clik	വേട്ടയാടൽ
trap	ഉദാരമായ
hrim	ക്രിസ്തുമസ്
hrus	രാജകുമാരി
blat	ബലിപീഠം
cyon	തീരെച്ചെറിയ
hwep	വെബ്
krat	കർദ്ദിനാൾ
tris	പർപ്പിൾ
kcot	കൂട്ടിച്ചേർക്കും
hben	തിരഞ്ഞെടുപ്പ്
trik	മദ്യപിച്ച്
kfit	ലിഫ്റ്റ്
tcec	കൈമാറ്റം
nrik	കൃത്യമായലേഖനം
grat	ചക്രവർത്തി
dran	ഭരണകൂടം
hpen	മുമ്പ്
cluk	അവലക്ഷണമായ
nrac	നിര്ദോഷകരമായ
ryin	പരിശീലനം
hrun	ഉരുളുക
nwic	ഇഞ്ച്
slit	വെടിവയ്ക്കുക
gzat	മൾട്ടി
krot	മുകുളം
drit	താടി
hzis	വേര്പെടുത്തല്
hdap	പതിനെട്ടു
sris	ചരിത്രപരമായ
mrut	മൊത്ത
nyik	ചെളി
bran	വധു
drat	ആശയിക്കുക
djan	ഭീമൻ
glat	ലാളിത്യം
hpoc	ശരത്കാലം
pras	മറ
hgot	ശേഖരണം
tret	തിയേറ്റർ
tras	താരതമ്യത്തിന്
rwit	എതിരാളിയായ
hfon	രൂപപ്പെടുകയും
klot	കോച്ച്
hmum	നര്മ്മം
drac	വ്യവഹാരത്തിന്റെ
rwas	നോവൽ
tset	പതികാരം
hdot	പ്രകടനാത്മകമായdistal
ryut	അസൂയാലുവായ
hwon	ക്ഷണം
byat	ചുട്ടുകളഞ്ഞു
flac	ഫ്ലാഷ്
prot	ഛായാചിത്രം
crek	നിർദ്ദേശിക്കുന്നു
htok	സംഘർഷം
htop	ശാപം
prit	imprecativeമാനസികാവസ്ഥ
hces	നിസ്സഹായനായ
klup	ക്ലബ്ബ്
hnos	വെള്ളപ്പൊക്കം
dwin	സാധാരണത്വം
prin	ചക്രവാളം
mrit	assumptiveമാനസികാവസ്ഥ
tcoc	കിഴക്കാംതൂക്കായ
hcom	പൊരുത്തം
grit	ഇടി
tlot	കുട്ടിക്കാലം
hgik	കാല്മുട്ട്
hwes	അബോധാവസ്ഥയിൽ
hzac	പരസ്പര
hsec	സോഫ്റ്റ്വെയർ
tson	സ്ഥാപനങ്ങൾ
ryit	രസീത്
dlin	അച്ചടക്കം
slip	തെന്നുക
klon	വിപ്ളവം
hfim	കൃഷിക്കാരന്
hpom	വേദി
cyen	വിദ്യാർത്ഥി
hgec	ഗുഹ
hroc	പാരമ്പര്യം
srac	submit
ryat	ദുരന്തം
kcen	കന്യക
hbap	വിടവാങ്ങല്
krik	വിമർശനം
krap	പരുത്തി
fwat	ആശുപത്രി
kcet	വാടക
hgas	വാതകം
pfin	അനിവാര്യമായ
dlit	ഇല
ryan	വിവർത്തനം
sran	ശവസംസ്കാരം
mrin	മാവു
hram	കാല്പനികമായ
dlan	ഡോളർ
hzas	തമാശയും
hsos	പതിനാറ്
klen	കോളനി
gyin	ചിറക്
hsif	സിംഹം
cluc	വിവരമുള്ള
prip	ഒരുക്കം
hzut	മൂടല്മഞ്ഞ്
dwat	മരുന്ന്
krit	ഇടൂ
sras	പക്ഷിക്കൂട്
hses	പതിന്നാല്
brat	തടസ്സം
flat	ആസിഡ്
hjic	അതായത്
slic	ആയുധം
hbuc	ഉപയോക്താവ്
tron	ഓറഞ്ച്
byan	കുളി
hrif	ആദിമമായ
tlip	സ്ഥാപിക്കുക
blan	കൊട്ടയിൽ
kris	സെക്രട്ടറി
hyon	അതേസമയം
tren	ഇന്ന്
dlat	നാമവിശേഷണhodiernal
hzic	വിഷം
tfic	തോക്ക്
tlen	ടാലന്റ്
hlim	കാലാവസ്ഥ
dyat	ഇണയെ
kcon	വെളിപ്പെടുന്ന
dlac	കഴുകല്
krak	ഏറ്റുപറച്ചിൽ
hbas	അസംബന്ധം
hkec	കൽക്കരി
